goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017, 2018]",2000,2018,16,PT,Percentage,G,Global,14.0,13.9,13.2,13.7,14.1,14.3,14.3,,14.1,13.3,13.6,13.4,13.1,13.2,13.1,,,12.3,11.7,,11.7,,,"[2000-2002]: Data reference period: Incomplete year | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old | Break in series: Methodology revised // [2003]: Data reference period: Second semester | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old | Break in series // [2004-2006,2017-2018]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas // [2008-2014]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",LFS - Permanent Household Survey (Urban),,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,"[2003, 2004, 2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2003,2017,11,PT,Percentage,G,Global,,,,17.2,14.0,,15.9,,,,15.7,14.2,13.4,11.7,14.0,12.8,13.5,12.7,,,12.7,,,"[2003,2011-2012,2015-2017]: Repository: ILO-STATISTICS - Micro data processing // [2004,2010,2013-2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2006]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old",LFS - Monthly Employment and Income Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,[2002],2002,2002,1,PT,Percentage,G,Global,,,2.8,,,,,,,,,,,,,,,,,,2.8,,,Repository: ILO-STATISTICS - Micro data processing,HIES - Core Welfare Indicators Questionnaire,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),328,Guyana,5,5,South America,Country,-58.97322037,4.788012784,GUY,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,7.7,,,7.7,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter,LFS - Labour force survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),332,Haiti,5,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,,,1.4,,,,,,,,1.4,,,Repository: ILO-STATISTICS - Micro data processing,HIES - Households Living Conditions Survey after the Earthquake,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),34,Southern Asia,3,142,Asia,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,10.9,11.1,11.3,11.6,11.7,12.0,11.9,11.7,11.5,11.6,11.6,12.1,12.7,12.7,12.7,12.9,12.9,12.9,13.0,13.1,13.1,,,,"ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2001,2018,18,PT,Percentage,G,Global,,16.0,15.9,15.7,15.8,16.6,15.2,15.0,14.7,13.3,12.9,13.6,13.6,12.8,15.8,15.0,15.0,13.8,13.6,,13.6,,,[2001-2004]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old // [2005]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter | Break in series: Methodology revised // [2006-2018]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter,HS - Continous Multi-Purpose Household Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,24.2,24.8,24.9,23.6,23.0,22.4,22.0,22.2,21.9,20.9,20.8,21.3,20.7,21.0,21.6,21.4,21.7,22.4,22.5,,22.5,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),35,South-Eastern Asia,3,142,Asia,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,12.1,12.3,12.3,12.3,12.2,12.7,12.8,12.7,12.6,12.5,12.5,12.6,12.8,12.8,13.3,13.6,13.6,14.0,14.3,14.4,14.4,,,,"ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),352,Iceland,4,154,Northern Europe,Country,-19.02116966,64.79134763,ISL,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,15.0,14.8,14.1,13.5,14.2,13.0,11.9,10.9,10.5,11.0,10.7,11.2,11.5,11.4,11.1,10.2,10.1,9.7,9.1,,9.1,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,"[2000, 2005, 2010, 2012, 2018]",2000,2018,5,PT,Percentage,G,Global,10.7,,,,,11.8,,,,,11.1,,12.5,,,,,,12.2,,12.2,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,"[2000,2005,2010,2012]: HS - National Sample Survey // [2018]: LFS - PLFS",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,12.1,11.6,11.5,11.0,10.9,10.4,10.5,10.4,10.5,10.0,9.7,9.2,9.2,8.7,8.7,8.2,8.2,7.8,8.0,,8.0,,,"[2006-2007]: Repository: OECD // [2008-2017]: Employment definition: Other nonstandard definition | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2018]: Employment definition: Other nonstandard definition | Geographical coverage: Total national, excluding overseas territories | Population coverage: Nonstandard population coverage",LFS - Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,13.0,13.3,13.2,12.4,11.8,12.7,12.5,12.4,12.2,12.2,12.5,13.0,13.6,13.5,13.5,13.7,13.5,14.1,14.4,,14.4,,,"[2000,2013]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2001-2012,2014-2018]: Repository: ILO-STATISTICS - Micro data processing",LFS - National Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),364,Iran (Islamic Republic of),4,34,Southern Asia,Country,54.19766348,32.74370885,IRN,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018]",2005,2018,11,PT,Percentage,G,Global,,,,,,18.4,18.8,18.2,17.1,17.4,17.1,,,,16.8,16.8,16.9,16.9,17.3,,17.3,,,"[2005-2008]: Age coverage - minimum age: 10 years old // [2009-2010,2014-2016]: Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old // [2017-2018]: Employment definition: Including subsistence workers | Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old",LFS - Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,17.5,17.4,16.2,16.0,15.3,13.9,13.2,13.1,12.1,11.6,11.2,11.3,11.2,11.3,11.2,11.4,11.7,11.5,11.0,,11.0,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,16,PT,Percentage,G,Global,17.3,16.8,16.0,15.7,15.6,15.3,15.1,15.2,,14.4,14.2,13.8,11.5,11.6,11.6,11.3,11.2,,,,11.2,,,[2000-2007]: Repository: OECD // [2009-2011]: Population coverage: Excluding armed forces and/or conscripts // [2012-2016]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+,LFS - Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,23.1,22.8,22.7,22.4,21.8,21.4,21.0,21.0,19.9,19.3,18.6,18.7,18.3,18.3,18.6,18.4,18.2,18.2,18.4,,18.4,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,"[2012, 2013, 2016, 2017]",2012,2017,4,PT,Percentage,G,Global,,,,,,,,,,,,,5.4,8.0,,,5.7,9.1,,,9.1,,,Repository: ILO-STATISTICS - Micro data processing,"[2012-2013,2016]: LFS - National survey on the employment situation // [2017]: LFS - Regional Integrated Survey on Employment and the Informal Sector",,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,18,PT,Percentage,G,Global,7.0,7.3,6.8,7.0,6.8,6.7,6.5,6.1,7.3,,6.8,6.8,7.0,6.5,6.5,6.4,6.6,6.6,6.5,,6.5,,,"[2000-2008,2010,2012-2018]: Age coverage - minimum age: 14 years old",LFS - Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,18,PT,Percentage,G,Global,20.5,20.0,19.3,19.1,18.6,18.0,,18.7,18.0,17.1,16.8,16.7,16.9,16.9,16.4,16.7,16.6,16.5,16.3,,16.3,,,[2007]: Repository: OECD // [2017-2018]: Employment definition: Excluding own-use production workers,LFS - Labour force survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2017]",2001,2017,15,PT,Percentage,G,Global,,7.7,7.5,7.3,7.2,7.4,7.5,7.5,7.3,6.9,7.0,6.5,6.4,6.4,,6.4,,6.8,,,6.8,,,"[2001-2008]: Population coverage: Excluding armed forces and/or conscripts // [2009-2013,2015]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts",LFS - Sample Survey of Employment,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),4,Afghanistan,4,34,Southern Asia,Country,66.02688198,33.83160199,AFG,1,1,"[2008, 2012, 2017]",2008,2017,3,PT,Percentage,G,Global,,,,,,,,,4.6,,,,6.8,,,,,7.7,,,7.7,,,Repository: ILO-STATISTICS - Micro data processing,HIES - Living Condition Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),40,Austria,4,155,Western Europe,Country,14.14172472,47.58704857,AUT,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,20.6,19.9,19.5,19.4,18.4,18.4,18.9,18.2,15.7,15.0,15.2,15.8,15.8,15.7,15.6,16.0,16.0,15.6,16.2,,16.2,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),400,Jordan,4,145,Western Asia,Country,37.13024774,30.65365973,JOR,1,1,"[2002, 2004]",2002,2004,2,PT,Percentage,G,Global,,,12.7,,14.2,,,,,,,,,,,,,,,,14.2,,,[2004]: Data reference period: October | Reference group coverage: Total employment,LFS - Employment and Unemployment Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),404,Kenya,5,14,Eastern Africa,Country,37.86096816,0.534797278,KEN,1,1,[2005],2005,2005,1,PT,Percentage,G,Global,,,,,,3.6,,,,,,,,,,,,,,,3.6,,,,HS - Economic Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),410,Republic of Korea,4,30,Eastern Asia,Country,127.8610254,36.45201023,KOR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,20.3,19.8,19.1,19.0,18.5,18.1,17.6,17.2,16.9,16.4,17.0,17.0,16.7,16.8,17.0,17.5,17.3,17.0,16.8,,16.8,,,"[2000-2003,2009-2014]: Repository: OECD // [2004-2008]: Employment definition: Excluding own-use production workers // [2015-2018]: Repository: ILO-STATISTICS - Micro data processing",LFS - Economically Active Population Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),414,Kuwait,4,145,Western Asia,Country,47.49305029,29.53949468,KWT,1,1,"[2003, 2008]",2003,2008,2,PT,Percentage,G,Global,,,,5.1,,,,,4.4,,,,,,,,,,,,4.4,,,,LFS - Labour Force Sample Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),417,Kyrgyzstan,4,143,Central Asia,Country,74.52324839,41.46204516,KGZ,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2012, 2013, 2014, 2015, 2016]",2002,2016,12,PT,Percentage,G,Global,,,6.7,7.3,7.7,7.9,8.5,8.4,8.2,,,,7.6,6.9,7.0,7.4,7.6,,,,7.6,,,[2002-2008]: Data reference period: November,LFS - Employment and Unemployment Survey,,C: Country data
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries",C090202,9.2.2,I,UNIDO,Manufacturing employment as a proportion of total employment,2020.Q1.G.01,"['industrialization', 'economic growth', 'employment']",SL_TLF_MANF,Manufacturing employment as a proportion of total employment (%),418,Lao People's Democratic Republic,4,35,South-Eastern Asia,Country,101.9901968,20.27482773,LAO,1,1,"[2010, 2017]",2010,2017,2,PT,Percentage,G,Global,,,,,,,,,,,5.1,,,,,,,7.9,,,7.9,,,[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,LFS - Labour Force Survey,,C: Country data
