goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2006	value_2011	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					10.59		10.59			Administrative data based on most recent election results (2015).	Compiled by ECLAC Division for Gender Affairs and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					15.43		15.43			Administrative data based on most recent local elections (2018). Partial data for 139 out of 342 local government units.	Compiled by UNECA African Centre for Statistics and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	F	Female	[2019]	2019	2019	1	PT	Percentage	G	Global						27.9	27.9			Administrative data based on most recent local elections (2018).	Compiled by ECLAC Division for Gender Affairs and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	F	Female	[2018, 2019]	2018	2019	2	PT	Percentage	G	Global					28.5	30.51	30.51			[2018]: Administrative data based on most recent election results (2014) provided by the Electoral Management Body of the country. // [2019]: Administrative data based on most recent election results (2019) provided by the Electoral Management Body of the country.	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					47.01		47.01			Administrative data based on most recent election results (2018).	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					44.37		44.37			Administrative data based on most recent election results at the level of Gram Panchayat, Panchayat Samait, and Zila Parishad (2013-2017). Partial data corresponding to rural areas only .	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					33.92		33.92			Data based on most recent election results (2016 to 2018) obtained by NSS from Local Government Associations.	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					14.37		14.37			Administrative data based on most recent election results (2017).	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					3.2		3.2			Administrative data based on most recent election results at city and village levels (2017).	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					25.69		25.69			Administrative data based on most recent election results at governorate level (2013).	Compiled by ESCWA Statistics Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	F	Female	[2018, 2019]	2018	2019	2	PT	Percentage	G	Global					20.13	23.92	23.92			[2018]: Administrative data based on most recent election results (2014). // [2019]: Administrative data based on most recent election results (2019).	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					17.13		17.13			Administrative data based on most recent election results (2018).	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	F	Female	[2018, 2019]	2018	2019	2	PT	Percentage	G	Global					30.36	31.78	31.78			Administrative data on municipalities from the Ministry of Interior.	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					14.95		14.95			Administrative data based on most recent election results (2018).	Compiled by UNECA African Centre for Statistics and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					18.42		18.42			Administrative data based on most recent election results (2016).	Compiled by ECLAC Division for Gender Affairs and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global				12.87			12.87			Administrative data as of 31st December 2017	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					22.19		22.19			Administrative data.	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	F	Female	[2019]	2019	2019	1	PT	Percentage	G	Global						16.53	16.53			Administrative data.	Compiled by UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	F	Female	[2019]	2019	2019	1	PT	Percentage	G	Global						23.09	23.09			Data as of April 2019 obtained by NSS from Local Government Association.	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					31.85		31.85			Administrative data based on most recent election results (2017).	Compiled by ESCWA Statistics Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					33.54		33.54			Administrative data based on most recent election results (2017).	Compiled by UNECA African Centre for Statistics and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					18.59		18.59			Administrative data based on most recent election results (2018). The 5 members of elected educational councils are excluded, as per the methodology of the indicator.	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global									N	Indicator not applicable / No elected deliberative bodies of local government.	Compiled by ESCWA Statistics Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					32.22		32.22			Administrative data based on most recent election results (2016).	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	419	Latin America and the Caribbean	3	19	Americas	Region						F	Female	[2019]	2019	2019	1	PT	Percentage	G	Global						24.5	24.5			Weighted average by number of councillors, based on data from 20 countries and areas.	UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					3.97		3.97			Administrative data based on most recent local elections (2016) provided by the Ministry of Interior.	Compiled by ESCWA Statistics Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	F	Female	[2019]	2019	2019	1	PT	Percentage	G	Global						39.02	39.02			Administrative data based on most recent election results (2017).	Compiled by UNECA African Centre for Statistics and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					34.01		34.01			Administrative data based on most recent election results (2017).	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global									N	Indicator not applicable / No elected deliberative bodies of local government.	Compiled by UNECA African Centre for Statistics and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	432	Landlocked developing countries (LLDCs)	1			Group						F	Female	[2019]	2019	2019	1	PT	Percentage	G	Global						31.04	31.04			Weighted average by number of councillors, based on data from 22 countries and areas.	UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	F	Female	[2018, 2019]	2018	2019	2	PT	Percentage	G	Global					16.52	39.13	39.13			[2018]: Administrative data based on most recent election results (2015). // [2019]: Administrative data based on most recent election results (2019)	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	F	Female	[2018, 2019]	2018	2019	2	PT	Percentage	G	Global					24.64	29.36	29.36			[2018]: Administrative data based on most recent election results (2015). // [2019]: Administrative data based on most recent election results (2019).	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					25.11		25.11			Administrative data based on most recent elections results (2017).	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					23.08		23.08			Administrative data based on most recent election results (2017).	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	F	Female	[2018, 2019]	2018	2019	2	PT	Percentage	G	Global					12.33	14.57	14.57			[2018]: Administrative data based on most recent election results (2014). // [2019]: Administrative data based on most recent election results (2019).	Compiled by UNECA African Centre for Statistics and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					6.13		6.13			Administrative data based on most recent election results (2017).	Compiled by UN Women in collaboration with ESCAP Statistics Division		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					25.25		25.25			Administrative data based on most recent election results at the levels of communes (2016), regions (2009), and the city of Bamako (2009). Data on regions and Bamako based on information obtained by NSO from local government associations.	Compiled by UNECA African Centre for Statistics and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	F	Female	[2017, 2018, 2019]	2017	2019	3	PT	Percentage	G	Global				21.93	22.03	26.29	26.29			Administrative data.	Compiled by UNECE Statistical Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					31.37		31.37			Administrative data based on most recent election results (2018).	Compiled by ESCWA Statistics Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					13.33		13.33			Administrative data based on most recent local election results (2018).	Compiled by ESCWA Statistics Division and UN Women		C: Country data
5	Goal 5	Achieve gender equality and empower all women and girls	5.5	Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life	C050501	5.5.1	I/II	IPU, UN Women	Proportion of seats held by women in (a) national parliaments and (b) local governments	2020.Q1.G.01	['advancement of women', 'gender equality', 'political participation', 'women']	SG_GEN_LOCGELS	Proportion of elected seats held by women in deliberative bodies of local government (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	F	Female	[2018]	2018	2018	1	PT	Percentage	G	Global					26.17		26.17			Administrative data based on most recent election results at the level of villages (2012), municipalities (2015), and Rodriguez Regional Assembly (2016).	Compiled by UNECE Statistical Division and UN Women		C: Country data
