goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	82.72727				82.72727				UIS		E: Estimated data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1	ISCED11_1	Primary	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global																		26.70103	26.24113		26.24113				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1	ISCED11_3	Upper secondary	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global																		52.77778	49.13793		49.13793				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1	ISCED11_2	Lower secondary	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global																		42.04852	40.8377		40.8377				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_1	Primary	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		100.0			100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		94.82759			94.82759				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	ISCED11_1	Primary	[2017]	2017	2017	1	PT	Percentage	G	Global																		98.18182			98.18182				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_3	Upper secondary	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	100.0	100.0	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_1	Primary	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	100.0	99.74026	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_2	Lower secondary	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	98.69281	100.0	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	ISCED11_1	Primary	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	82.89738	82.89738	84.16588		84.16588				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	80.13419	85.96491			85.96491				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	ISCED11_3	Upper secondary	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	80.13419	73.68421	66.13757		66.13757				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_3	Upper secondary	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	97.91667	99.7936	99.41812		99.41812				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_2	Lower secondary	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	96.36003	99.80198	99.30876		99.30876				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_1	Primary	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global																	99.54853	99.58246	99.39148		99.39148				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0				UIS		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.a	Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all	C040a01	4.a.1	II	UNESCO-UIS	Proportion of schools with access to (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)	2020.Q1.G.01	['means of implementation', 'education', 'sanitary facilities', 'educational facilities', 'sanitation', 'gender equality']	SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0				UIS		C: Country data
