goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",21,Northern America,3,19,Americas,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,29.0,34.0,32.0,36.0,38.0,46.0,48.0,53.0,49.0,49.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,31.9,5.7,5.7,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,"[2014, 2015, 2016, 2017, 2018]",2014,2018,5,PT,Percentage,G,Global,,,,,72.5,8.8,93.8,99.0,90.8,90.8,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,44.4,44.4,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,50.2,48.2,46.3,46.3,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,61.9,61.9,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,26.5,26.5,26.8,29.0,30.5,31.3,31.3,31.3,31.3,31.3,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",29,Caribbean,4,419,Latin America and the Caribbean,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",30,Eastern Asia,3,142,Asia,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,37.0,56.2,53.6,47.8,55.2,48.1,57.1,57.1,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,33.0,33.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",328,Guyana,5,5,South America,Country,-58.97322037,4.788012784,GUY,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,9.0,9.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",34,Southern Asia,3,142,Asia,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,54.7,64.3,60.6,60.6,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,"[2015, 2016, 2017, 2018]",2015,2018,4,PT,Percentage,G,Global,,,,,,72.4,71.9,71.2,70.7,70.7,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",35,South-Eastern Asia,3,142,Asia,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,4.0,4.0,5.0,4.0,4.0,9.0,6.0,4.0,4.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",352,Iceland,4,154,Northern Europe,Country,-19.02116966,64.79134763,ISL,1,1,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,92.3,90.4,89.2,88.0,90.7,88.5,85.0,85.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,71.9,72.1,74.8,78.7,79.7,80.2,80.2,80.2,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,2.9,0.5,0.5,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,81.4,84.3,87.0,86.5,73.0,52.1,62.0,62.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,50.3,50.3,50.3,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,44.4,52.7,55.5,56.2,50.3,56.4,53.8,49.6,40.2,40.2,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,8.1,8.1,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",39,Southern Europe,3,150,Europe,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,35.0,40.0,42.0,43.0,41.0,45.0,45.0,46.0,43.0,43.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,"[2013, 2014, 2015, 2016, 2017, 2018]",2013,2018,6,PT,Percentage,G,Global,,,,15.3,1.1,0.5,0.3,0.3,0.3,0.3,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",410,Republic of Korea,4,30,Eastern Asia,Country,127.8610254,36.45201023,KOR,1,1,"[2016, 2017, 2018]",2016,2018,3,PT,Percentage,G,Global,,,,,,,1.9,49.0,62.5,62.5,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",419,Latin America and the Caribbean,3,19,Americas,Region,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,0.0,2.0,9.0,28.0,28.0,35.0,55.0,60.0,61.0,61.0,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.b,"Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",C030b01,3.b.1,I,"WHO, UNICEF",Proportion of the target population covered by all vaccines included in their national programme,2020.Q1.G.01,"['health', 'vaccination', 'pharmaceuticals']",SH_ACS_HPV,"Proportion of the target population with access to affordable medicines and vaccines on a sustainable basis, human papillomavirus (HPV) (%)",428,Latvia,4,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2011,2018,8,PT,Percentage,G,Global,,71.2,62.8,65.4,60.4,55.2,45.3,46.3,53.1,53.1,,,,WHO and UNICEF HPV coverage estimates,,E: Estimated data
