series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	348	Hungary	82.20148						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2017				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	348	Hungary	81.75168						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2017				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	348	Hungary	82.63984						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2017				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	76.64972						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2012				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	82.37283						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2012				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	79.51602						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2012				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	87.35749						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2012				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	87.04392						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2012				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	36	Australia	87.20045						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2012				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	82.47621						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2012				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	71.46496						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2012				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	78.08518						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2012				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	74.70376						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2012				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	82.71765						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2012				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	372	Ireland	82.22414						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2012				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	72.6085						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2015				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	68.33003						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2015				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	71.85013						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2015				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	72.23684						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2015				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	65.38005						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2015				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	376	Israel	71.39946						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2015				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	380	Italy	71.03962						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2012				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	380	Italy	68.11126						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2012				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	380	Italy	73.46418						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2012				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	380	Italy	70.80733						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2012				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	380	Italy	72.13567						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2012				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	380	Italy	65.18254						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2012				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	398	Kazakhstan	73.64106						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	398	Kazakhstan	74.60907						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	398	Kazakhstan	73.47719						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	398	Kazakhstan	72.87047						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	398	Kazakhstan	73.18361						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	398	Kazakhstan	72.60851						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	83.85798						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2012				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	83.34751						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2012				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	87.60377						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2012				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	85.46951						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2012				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	84.997						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2012				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	40	Austria	84.42585						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2012				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	404	Kenya	64.6						National Assessment (NA): Kenya National Adult Literacy Survey Report 2007;Proficient = Level 5, Level 4, Level 3;Not Proficient = Level 2, Level 1, Level 0			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2006				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	404	Kenya	61.5						National Assessment (NA): Kenya National Adult Literacy Survey Report 2007;Proficient = Level 5, Level 4, Level 3;Not Proficient = Level 2, Level 1, Level 0			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2006				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	418	Lao People's Democratic Republic	73.7876						Skills Towards Employability and Productivity (STEP) of World Bank			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2012				4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	85.1827						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	84.24335						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	81.55608						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	82.02556						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	81.77709						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	440	Lithuania	83.18726						PIAAC 2015			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	35.30738						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2017				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	44.12708						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2017				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	39.54352						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2017				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	48.74554						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2017				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	49.47274						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2017				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	484	Mexico	49.09482						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2017				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	50	Bangladesh	47.9						National Assessment (NA): Literacy Assessment Survey (LAS);Proficient = Literate and Advanced;Literate at Initial Level;Not Proficient = SemiLiterate, NonLiterate			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2011				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	50	Bangladesh	54.6						National Assessment (NA): Literacy Assessment Survey (LAS);Proficient = Literate and Advanced;Literate at Initial Level;Not Proficient = SemiLiterate, NonLiterate			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2011				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	50	Bangladesh	51.3						National Assessment (NA): Literacy Assessment Survey (LAS);Proficient = Literate and Advanced;Literate at Initial Level;Not Proficient = SemiLiterate, NonLiterate			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2011				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	51	Armenia	98.9712						Skills Towards Employability and Productivity (STEP) of World Bank			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2013				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	88.83249						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2012				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	88.05299						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2012				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	84.0628						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2012				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	88.90971						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2012				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	86.49817						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2012				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	528	Netherlands	87.26343						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2012				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	85.09265						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2012				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	82.91172						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2012				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	87.18051						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2012				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	87.33417						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2012				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	87.57944						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2012				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	578	Norway	87.45948						PIAAC 2012			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2012				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	604	Peru	20.92487						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_NMRCY	Numeracy	G	Global	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	604	Peru	28.32216						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_NMRCY	Numeracy	G	Global	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	604	Peru	24.63919						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_NMRCY	Numeracy	G	Global	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	604	Peru	27.50845						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	F	Female	SKILL_LTRCY	Literacy	G	Global	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	604	Peru	31.00137						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	604	Peru	29.26231						PIAAC 2017			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	608	Philippines	92.8						National Assessment (NA): Functional Literacy, Education and Mass Media Survey (FLEMMS);Proficient = Level 4, Level 3, Level 2, Level 1;Not Proficient = Level 0, Undetermined			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	M	Male	SKILL_LTRCY	Literacy	G	Global	2013				4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1
SE_ADT_FUNS	Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)	608	Philippines	94.1						National Assessment (NA): Functional Literacy, Education and Mass Media Survey (FLEMMS);Proficient = Level 4, Level 3, Level 2, Level 1;Not Proficient = Level 0, Undetermined			C	Country data	PT	Percentage	Y16T65	16 to 65 years old	_T	Both sexes	SKILL_LTRCY	Literacy	G	Global	2013				4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1
