series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	activity_code	activity_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	68.26736						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	56.79386						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	97.43468						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	70.28557						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	69.33574						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	94.05733						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	69.46521						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	63.15068						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	96.95647						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	67.07099						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	54.54546						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	97.27183						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	72.76039						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	71.8745						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	93.80636						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	70.1649						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	64.20618						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	96.28577						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	68.19665						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	56.59764						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	96.63997						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	72.94078						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	72.13928						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	92.59309						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	68.50987						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	62.87666						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	96.59177						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	67.16354						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	56.67644						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	96.86017						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	69.59331						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	70.416						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	222	El Salvador	93.68731						HS - Multi-purpose household survey		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2018				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	79.16163						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	68.22294						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	98.46993						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	70.47914						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	59.80332						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	96.9559						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	89.02093						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	80.52191						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	99.57759						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2004				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	84.31559						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	68.09913						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	99.76077						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	77.16184						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	79.52928						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	91.3344						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	99.57877						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	59.29849						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	24	Angola	99.89741						HIES - Core Welfare Indicators Questionnaire		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	76.48811						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	68.1852						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	96.21068						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	70.28417						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	62.02363						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	96.23837						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	84.41406						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	77.6082						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	270	Gambia	96.1876						LFS - Labour force survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2012				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	56.74943						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	51.37739						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	95.94478						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	51.43199						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	38.54043						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	98.9168						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	57.84339						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	53.68134						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	96.86155						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2010				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	55.70578						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2011				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	56.1928						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2011				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	97.50855						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2011				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	99.30829						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2011				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	52.92581						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2011				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	96.64373						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2011				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	53.38057						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2011				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	275	State of Palestine	43.87711						LFS - Palestinian labour force survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2011				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
