series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfSpeed_code	typeOfSpeed_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	value_detail	lowerBound_detail	upperBound_detail
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	IS_GE10M	10 mbps and over	2015	88539.0					Bureau of Telecommunications Regulation		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	IS_2MT10M	Between 2 mbps and 10 mbps	2015	78757.0					Bureau of Telecommunications Regulation		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	_T	Any speed	2017	25062.0					AutoritĂŠ de RĂŠgulation des Technologies de Communication		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	3367.0					AutoritĂŠ de RĂŠgulation des Technologies de Communication		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	17837.0					AutoritĂŠ de RĂŠgulation des Technologies de Communication		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	IS_GE10M	10 mbps and over	2017	3858.0					AutoritĂŠ de RĂŠgulation des Technologies de Communication		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	_T	Any speed	2017	10816.0					Malawi Communications Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	1951.0					Malawi Communications Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	IS_GE10M	10 mbps and over	2017	93.0					Malawi Communications Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	8772.0					Malawi Communications Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	_T	Any speed	2017	2687800.0					Malaysian Communications and Multimedia Commission		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	845400.0					Malaysian Communications and Multimedia Commission		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	450100.0					Malaysian Communications and Multimedia Commission		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	IS_GE10M	10 mbps and over	2017	1392200.0					Malaysian Communications and Multimedia Commission	higher bandwidth demand, supported by attractive packages with affordable price	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	_T	Any speed	2017	36534.0					Communications Authority of Maldives		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	_T	Any speed	2017	40516.0					AutoritĂŠ Malienne de RĂŠgulation des TĂŠlĂŠcommunications/TIC et Postes (AMRTP)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	IS_GE10M	10 mbps and over	2017	0.0					AutoritĂŠ Malienne de RĂŠgulation des TĂŠlĂŠcommunications/TIC et Postes (AMRTP)	Service non disponible	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	32412.0					AutoritĂŠ Malienne de RĂŠgulation des TĂŠlĂŠcommunications/TIC et Postes (AMRTP)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	8104.0					AutoritĂŠ Malienne de RĂŠgulation des TĂŠlĂŠcommunications/TIC et Postes (AMRTP)		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	_T	Any speed	2017	181318.0					Malta Communications Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	0.0					Malta Communications Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	857.0					Malta Communications Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	IS_GE10M	10 mbps and over	2017	180461.0					Malta Communications Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1	_T	Any speed	2010	6000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	_T	Any speed	2017	12637.0					AutoritĂŠ de RĂŠgulation		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	_T	Any speed	2017	213633.0					Telecommunications Regulatory Authority 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	8545.0					Telecommunications Regulatory Authority 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	25636.0					Telecommunications Regulatory Authority 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	IS_GE10M	10 mbps and over	2017	179452.0					Telecommunications Regulatory Authority 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	_T	Any speed	2017	246000.0					Information and Communication Technologies Authority of Mauritius	Information and Communication Technologies Authority of Mauritius	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	48400.0					Information and Communication Technologies Authority of Mauritius	Information and Communication Technologies Authority of Mauritius	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	2100.0					Information and Communication Technologies Authority of Mauritius	Information and Communication Technologies Authority of Mauritius	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	IS_GE10M	10 mbps and over	2017	195500.0					Information and Communication Technologies Authority of Mauritius	Information and Communication Technologies Authority of Mauritius	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	_T	Any speed	2017	17151100.0					Instituto Federal de Telecomunicaciones de MĂŠxico	Information as of December 2017.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	IS_GE10M	10 mbps and over	2017	13905023.0					Instituto Federal de Telecomunicaciones de MĂŠxico	Information as of December 2017.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	2777177.0					Instituto Federal de Telecomunicaciones de MĂŠxico	Information as of December 2017.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	468829.0					Instituto Federal de Telecomunicaciones de MĂŠxico	Information as of December 2017.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	_T	Any speed	2017	19258.0					Direction des Communications Electroniques		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	IS_GE10M	10 mbps and over	2017	19071.0					Direction des Communications Electroniques	Including residential and organisations.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	114.0					Direction des Communications Electroniques		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	73.0					Direction des Communications Electroniques		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	_T	Any speed	2017	285093.0					Communications Regulatory Commission of Mongolia 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	206021.0					Communications Regulatory Commission of Mongolia 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	IS_GE10M	10 mbps and over	2017	2141.0					Communications Regulatory Commission of Mongolia 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	76931.0					Communications Regulatory Commission of Mongolia 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	_T	Any speed	2017	584330.0					National Regulatory Agency for Electronic Communications and Information Technology		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	21343.0					National Regulatory Agency for Electronic Communications and Information Technology		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	26251.0					National Regulatory Agency for Electronic Communications and Information Technology		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	IS_GE10M	10 mbps and over	2017	525211.0					National Regulatory Agency for Electronic Communications and Information Technology		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	Any speed	2017	137426.0					Agency for Electronic Communications and Postal Services		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	IS_GE10M	10 mbps and over	2017	71122.0					Agency for Electronic Communications and Postal Services		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	10921.0					Agency for Electronic Communications and Postal Services		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	55383.0					Agency for Electronic Communications and Postal Services		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	_T	Any speed	2017	7300500.0					Bangladesh Telecommunication Regulatory Commission	June,2018	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	IS_GE10M	10 mbps and over	2017	836912.0					Bangladesh Telecommunication Regulatory Commission	June,2018	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	1794400.0					Bangladesh Telecommunication Regulatory Commission	June,2018	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	4670302.0					Bangladesh Telecommunication Regulatory Commission	June,2018	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1	_T	Any speed	2015	6000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	_T	Any speed	2017	1378867.0					Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	3847.0					Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	1100019.0					Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	IS_GE10M	10 mbps and over	2017	275001.0					Agence Nationale de RĂŠglementation des TĂŠlĂŠcommunications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	_T	Any speed	2017	61641.0					Instituto Nacional das ComunicaĂ§Ĺes de MoĂ§ambique	The number of subscribers are from TDM, Teledata, IS and TVCabo. Most of the subscriptions are related to connection and from that link there are more users.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	IS_GE10M	10 mbps and over	2017	478.0					Instituto Nacional das ComunicaĂ§Ĺes de MoĂ§ambique	Dedicated Internet from fixed provider	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	24672.0					Instituto Nacional das ComunicaĂ§Ĺes de MoĂ§ambique	ADSL TDM subscribers as well TV Cabo	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	36491.0					Instituto Nacional das ComunicaĂ§Ĺes de MoĂ§ambique	This includes EVDO, Cable modem, FTTH as well as other ISPs.	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	_T	Any speed	2017	315319.0					Ministry of Transport, Communication and Information Technologies of Armenia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	IS_GE10M	10 mbps and over	2017	138059.0					Ministry of Transport, Communication and Information Technologies of Armenia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	5934.0					Ministry of Transport, Communication and Information Technologies of Armenia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	171326.0					Ministry of Transport, Communication and Information Technologies of Armenia		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	_T	Any speed	2017	348926.0					Telecommunication Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	IS_GE10M	10 mbps and over	2017	50720.0					Telecommunication Regulatory Authority	"[""this include speeds from 10-100, as the previous one because still we don't have the new breakdown""]"	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	6438.0					Telecommunication Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	291291.0					Telecommunication Regulatory Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	_T	Any speed	2017	65779.0					Communications Regulatory Authority of Namibia 		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	31489.0					Communications Regulatory Authority of Namibia 	Breakdown by speed covers fixed (wired)-broadband subscriptions, but excludes satellite broadband and terrestrial fixed wireless broadband	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	21950.0					Communications Regulatory Authority of Namibia 	Breakdown by speed covers fixed (wired)-broadband subscriptions, but excludes satellite broadband and terrestrial fixed wireless broadband	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	IS_GE10M	10 mbps and over	2017	1085.0					Communications Regulatory Authority of Namibia 	Breakdown by speed covers fixed (wired)-broadband subscriptions, but excludes satellite broadband and terrestrial fixed wireless broadband	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	_T	Any speed	2017	69143.0					Division of Energy & Telecommunications                		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	0.0					Division of Energy & Telecommunications                		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	IS_GE10M	10 mbps and over	2017	62273.0					Division of Energy & Telecommunications                		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	8443.0					Division of Energy & Telecommunications                		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	_T	Any speed	2010	950.0					Ministry for Transport and Telecommunications		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	_T	Any speed	2017	503206.0					Nepal Telecommunications Authority		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	33423.0					Nepal Telecommunications Authority	From NTA	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	_T	Any speed	2017	7210800.0					Authority for Consumers and Markets	Q4 2017	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IS_GE10M	10 mbps and over	2017	7125300.0					Authority for Consumers and Markets	Q4 2017	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	7700.0					Authority for Consumers and Markets	Q4 2017	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IS_2MT10M	Between 2 mbps and 10 mbps	2017	77800.0					Authority for Consumers and Markets	Q4 2017	_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1	_T	Any speed	2017	49348.0					Bureau Telecommunicatie & Post Curacao		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1	IS_256KT2M	Between 256 kbps and 2 mbps	2017	0.0					Bureau Telecommunicatie & Post Curacao		_X	Data nature not available	NUMBER	Number			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1	IS_GE10M	10 mbps and over	2017	29279.0					Bureau Telecommunicatie & Post Curacao		_X	Data nature not available	NUMBER	Number			
