series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	migratoryStatus_code	migratoryStatus_desc	years	min_year	max_year	n_years
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	_T	No breakdown	[2002, 2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2002	2015	13
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	_T	No breakdown	[2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2003	2015	12
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	_T	No breakdown	[2015]	2015	2015	1
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			M	Male	_T	No breakdown	[2015]	2015	2015	1
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			F	Female	_T	No breakdown	[2015]	2015	2015	1
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	_T	No breakdown	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	_T	No breakdown	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	_T	No breakdown	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	12
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	_T	No breakdown	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2009	2016	8
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	_T	No breakdown	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2009	2016	8
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2016, 2017, 2018]	2000	2018	12
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			F	Female	_T	No breakdown	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2016, 2017, 2018]	2001	2018	11
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			M	Male	_T	No breakdown	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2016, 2017, 2018]	2001	2018	11
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	Both sexes	_T	No breakdown	[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2000	2018	16
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			M	Male	_T	No breakdown	[2011, 2012, 2014, 2015, 2016, 2017, 2018]	2011	2018	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			F	Female	_T	No breakdown	[2011, 2012, 2014, 2015, 2016, 2017, 2018]	2011	2018	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	[2017, 2018]	2017	2018	2
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			F	Female	MS_MIGRANT	Migrants	[2017, 2018]	2017	2018	2
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			M	Male	MS_MIGRANT	Migrants	[2017, 2018]	2017	2018	2
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	Both sexes	MS_MIGRANT	Migrants	[2017, 2018]	2017	2018	2
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			F	Female	MS_NOMIGRANT	Non-migrant	[2017, 2018]	2017	2018	2
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			M	Male	MS_NOMIGRANT	Non-migrant	[2017, 2018]	2017	2018	2
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	_T	No breakdown	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2001	2016	16
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	_T	No breakdown	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2001	2016	16
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2014, 2015]	2009	2015	6
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			_T	Both sexes	_T	No breakdown	[2011, 2012, 2013]	2011	2013	3
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007]	2000	2007	8
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]	2000	2017	17
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			F	Female	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]	2000	2017	17
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			M	Male	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]	2000	2017	17
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			F	Female	_T	No breakdown	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	_T	No breakdown	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	MS_NOMIGRANT	Non-migrant	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			F	Female	MS_NOMIGRANT	Non-migrant	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	MS_NONEUMIGRANT	Non-EU Migrants	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			F	Female	MS_NONEUMIGRANT	Non-EU Migrants	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	MS_EUMIGRANT	EU Migrants	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			F	Female	MS_EUMIGRANT	EU Migrants	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	Both sexes	_T	No breakdown	[2012, 2013, 2014, 2015]	2012	2015	4
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2000	2018	18
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			M	Male	_T	No breakdown	[2009, 2010, 2011, 2012, 2014, 2015]	2009	2015	6
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			F	Female	_T	No breakdown	[2009, 2010, 2011, 2012, 2014, 2015]	2009	2015	6
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			M	Male	_T	No breakdown	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			F	Female	_T	No breakdown	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			_T	Both sexes	_T	No breakdown	[2016, 2017, 2018]	2016	2018	3
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015, 2017]	2000	2017	14
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			M	Male	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015, 2017]	2000	2017	14
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			F	Female	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013, 2015, 2017]	2000	2017	14
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	Both sexes	_T	No breakdown	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			F	Female	_T	No breakdown	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2004	2016	13
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			M	Male	_T	No breakdown	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2004	2016	13
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			M	Male	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			F	Female	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			F	Female	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			M	Male	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			F	Female	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			M	Male	MS_NOMIGRANT	Non-migrant	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
