series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	64.6466						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	58.48607						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	52.28395						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	65.22794						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	59.50517						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	53.74459						BPS-Statistics Indonesia			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	67.59357						BADAN PUSAT STATISTIK (STATISTICS INDONESIA)			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	57.18544						BADAN PUSAT STATISTIK (STATISTICS INDONESIA)			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	62.40549						BADAN PUSAT STATISTIK (STATISTICS INDONESIA)			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	76.03868						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	69.70256						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	63.21776						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	75.10113						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	64.22233						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	53.08825						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	77.24375						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	66.04132						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	54.58066						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	79.55042						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	68.01346						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	56.21056						Statistical Centre of Iran (SCI)			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	63.05029						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	53.4278						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	43.44098						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	83.09684						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	70.1						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	56.73408						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	85.56864						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	85.32716						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	85.09067						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	83.0						Central Statistics Office			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	83.00017						Central Statistics Office			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	83.0						Central Statistics Office			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	83.00003						Central Statistics Office			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	83.00004						Central Statistics Office			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	83.00004						Central Statistics Office			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	91.51701						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	89.84244						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	88.2709						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	91.36853						Italian National Institute of Statistics			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	89.9968						Italian National Institute of Statistics			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	88.70872						Italian National Institute of Statistics			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	92.69065						Italian National Institute of Statistics			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	91.51952						Italian National Institute of Statistics			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	90.41824						Italian National Institute of Statistics			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	54.59045						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	59.84077						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	81.38343						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	64.83367						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	47.19173						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	88.6948						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	70.65627						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	51.42842						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	97.17648						Statistical Institute of Jamaica			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	96.39093						Statistical Institute of Jamaica			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	95.59072						Statistical Institute of Jamaica			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	81.54848						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	80.8985						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	80.27758						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	85.29407						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	83.60045						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	82.00428						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	89.69953						ITU			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	87.02667						ITU			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	88.3117						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	90.46491						Ministry of Internal Affairs and Communications			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	87.5977						Ministry of Internal Affairs and Communications			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	88.98072						Ministry of Internal Affairs and Communications			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	85.39276						Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	84.81702						Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	86.01884						Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	87.14367						Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	86.80756						Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	86.49801						Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	88.77549						Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	87.92729						Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	87.14488						Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	4	Afghanistan	46.82207						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	44.8235						KENYA NATIONAL BUREAU OF STATISTICS			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	45.9679						KENYA NATIONAL BUREAU OF STATISTICS			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	43.71383						KENYA NATIONAL BUREAU OF STATISTICS			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	44.8						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	87.72014						Ministry of Science, ICT and Future Planning			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	84.67433						Ministry of Science, ICT and Future Planning			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	81.58382						Ministry of Science, ICT and Future Planning			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	96.9399						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2015				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	95.74328						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2015				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	94.52632						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2015				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	92.41017						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2016				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	90.04271						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	87.63666						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2016				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	95.615						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2017				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	94.35176						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	93.05085						Ministry of Science and ICT			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2017				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	97.15697						Ministriy of Sceience and ICT(MSIT)			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	95.99558						Ministriy of Sceience and ICT(MSIT)			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	94.79212						Ministriy of Sceience and ICT(MSIT)			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	93.00001						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2017				4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	99.38645						comminucations and information technology regulatory authority			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2018				4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	99.21771						comminucations and information technology regulatory authority			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2018				4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	99.13875						comminucations and information technology regulatory authority			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2018				4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	426	Lesotho	78.65324						ITU			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2016				5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	96.98561						Statistics Lithuania			_X	Data nature not available	PT	Percentage	F	Female	G	Global	2014				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	96.70808						Statistics Lithuania			_X	Data nature not available	PT	Percentage	_T	Both sexes	G	Global	2014				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	96.39515						Statistics Lithuania			_X	Data nature not available	PT	Percentage	M	Male	G	Global	2014				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
