series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	location_code	location_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	63.98646						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2007				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	41.04992						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2007				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	42.32117						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2008				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	64.98433						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2008				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	88.43834						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2008				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	43.79137						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2009				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	66.00825						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2009				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	88.81131						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2009				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	45.29363						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2010				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	67.0482						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2010				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	89.18599						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2010				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	46.79664						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2011				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	89.57062						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2011				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	68.04723						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2011				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	48.29231						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2012				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	69.00556						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2012				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	89.96794						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2012				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	49.81191						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2013				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	69.97275						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2013				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	90.35331						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2013				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	51.33435						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2014				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	70.92342						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2014				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	90.69868						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2014				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	52.77258						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2015				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	71.81731						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2015				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	91.01176						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2015				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	91.32791						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2016				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	72.716						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2016				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	54.21443						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2016				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	55.395						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2017				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	73.4385						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2017				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	135	Caucasus and Central Asia	91.55078						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2017				1			Group					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	37.69967						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2000				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	38.08014						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2001				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	3.83182						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2002				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	11.34355						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2002				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	38.57304						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2002				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	3.94494						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2003				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	11.62177						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2003				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	38.98221						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2003				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	4.06961						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2004				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	11.98965						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2004				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	39.74341						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2004				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	12.40397						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2005				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	40.59451						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2005				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	4.212						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2005				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	4.45354						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2006				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	12.92439						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2006				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	41.54566						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2006				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	4.74409						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2007				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	13.44562						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2007				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	42.5004						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2007				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	5.07024						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2008				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	14.08712						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2008				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	43.48023						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2008				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	5.42335						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2009				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	14.76852						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2009				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	44.50996						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2009				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	5.80281						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2010				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	15.4942						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2010				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	45.59732						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2010				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	6.0425						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2011				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	15.92237						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2011				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	45.86654						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2011				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	6.46248						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2012				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	16.69964						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2012				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	47.02987						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2012				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	6.90808						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2013				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	17.5166						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2013				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	48.24083						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2013				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	7.37822						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2014				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	18.37507						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2014				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	49.49898						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2014				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	19.27504						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2015				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	50.80257						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2015				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	7.87291						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2015				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	8.39252						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2016				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	20.21686						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2016				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	52.15055						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2016				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	8.94116						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2017				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	21.10736						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2017				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	14	Eastern Africa	53.19178						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2017				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	40.55198						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2000				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	85.39195						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2000				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	57.37691						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2000				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	41.20928						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2001				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	58.10409						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2001				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	85.45109						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2001				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	43.28803						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2002				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	59.90169						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2002				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	85.96796						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2002				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	45.16589						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2003				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	61.3708						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2003				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	86.01915						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2003				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	46.3963						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	R	Rural	G	Global	2004				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	86.06959						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	U	Urban	G	Global	2004				2	1	World	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	142	Asia	62.42796						WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)			E	Estimated data	PT	Percentage	_T	All areas	G	Global	2004				2	1	World	Region					
