series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	376	Israel	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	380	Italy	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	384	Côte d'Ivoire	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	388	Jamaica	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	39	Southern Europe	12.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	150	Europe	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	392	Japan	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	398	Kazakhstan	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	40	Austria	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	400	Jordan	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	408	Democratic People's Republic of Korea	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	410	Republic of Korea	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	414	Kuwait	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	417	Kyrgyzstan	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	419	Latin America and the Caribbean	15.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	19	Americas	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	428	Latvia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	430	Liberia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	432	Landlocked developing countries (LLDCs)	16.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				1			Group					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	434	Libya	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	438	Liechtenstein	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	440	Lithuania	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	442	Luxembourg	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	446	China, Macao Special Administrative Region	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	450	Madagascar	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	462	Maldives	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	466	Mali	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	470	Malta	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	474	Martinique	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	478	Mauritania	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	480	Mauritius	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	484	Mexico	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	496	Mongolia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	498	Republic of Moldova	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	5	South America	5.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	419	Latin America and the Caribbean	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	50	Bangladesh	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	504	Morocco	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	51	Armenia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	512	Oman	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	513	Europe and Northern America	42.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				2	1	World	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	52	Barbados	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	520	Nauru	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	524	Nepal	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	528	Netherlands	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	53	Australia and New Zealand	2.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	9	Oceania	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	531	Curaçao	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	54	Melanesia	2.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	9	Oceania	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	540	New Caledonia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	543	Oceania (exc. Australia and New Zealand)	9.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	9	Oceania	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	548	Vanuatu	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	554	New Zealand	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	56	Belgium	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	562	Niger	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	57	Micronesia	3.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	9	Oceania	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	578	Norway	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	580	Northern Mariana Islands	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	57	Micronesia	Country	145.7582114	15.19099517	MNP	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	585	Palau	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	586	Pakistan	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	591	Panama	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	600	Paraguay	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	608	Philippines	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	61	Polynesia	4.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				3	9	Oceania	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	616	Poland	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	62	Central and Southern Asia	8.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				2	1	World	Region					
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	620	Portugal	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	626	Timor-Leste	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	630	Puerto Rico	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	634	Qatar	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	638	Réunion	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	14	Eastern Africa	Country	55.53171398	-21.13183266	REU	0	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	64	Bhutan	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	642	Romania	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	643	Russian Federation	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	659	Saint Kitts and Nevis	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	670	Saint Vincent and the Grenadines	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	678	Sao Tome and Principe	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	68	Bolivia (Plurinational State of)	0.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	682	Saudi Arabia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	686	Senegal	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1
SG_STT_FPOS	Countries with national statistical legislation exists that complies with the Fundamental Principles of Official Statistics (1 = YES; 0 = NO)	688	Serbia	1.0						PARIS21 SDG Survey		Observation value represents the number of countries with national statistical legislation that complies with the Fundamental Principles of Official Statistics	G	Global monitoring data	NUMBER	Number	2019				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
