series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	typeOfProduct_code	typeOfProduct_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	20.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2016				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	10.02						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2016				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	10.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2016				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	19.9						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2016				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	20.8						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2017				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	19.6						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2017				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	20.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2017				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	7.6						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2017				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	10.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2017				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	18.43						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2017				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	9.39						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2017				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	19.6						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	20.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	7.6						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	10.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	18.43						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	20.8						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	178	Congo	9.39						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2018				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	18.07						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2005				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	10.75						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2005				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	7.27						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2005				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	11.2						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2005				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	39.54						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2005				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	7.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2005				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2005				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	9.27						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2010				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	5.29						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2010				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	12.1						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2010				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	35.11						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2010				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	4.78						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2010				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2010				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	15.32						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2010				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	5.15						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2015				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	7.54						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2015				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	5.04						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2015				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	4.29						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2015				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2015				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	15.22						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2015				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	30.96						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2015				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	3.67						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2016				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	15.64						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2016				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	6.96						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2016				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	4.63						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2016				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	4.93						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2016				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	31.94						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2016				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2016				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	15.3						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2017				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	9.97						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2017				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	5.61						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2017				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	3.41						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2017				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	29.98						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2017				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	4.64						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2017				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2017				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	9.8						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2018				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	5.61						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2018				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	3.41						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2018				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	30.21						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2018				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	4.65						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2018				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2018				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	18	Southern Africa	15.3						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2018				4	202	Sub-Saharan Africa	Region					
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	12.21						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2005				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	19.86						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2005				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	19.98						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2005				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	11.31						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2005				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	5.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2005				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	16.45						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2005				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	11.77						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2005				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	12.27						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2010				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	11.28						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2010				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	5.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2010				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	17.24						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2010				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	12.45						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2010				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	11.76						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2010				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	19.16						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2010				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	11.13						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	10.94						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	10.43						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	19.99						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	14.3						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	5.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	180	Democratic Republic of the Congo	10.64						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2015				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	32.72						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2005				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	53.72						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2005				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_ARMS	Arms	G	Global	2005				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2005				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	67.68						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2005				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_OIL	Oil	G	Global	2005				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2005				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	60.15						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2010				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	17.83						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2010				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2010				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	1.61						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2010				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_TXT	Textiles	G	Global	2010				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	92.31						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_AGR	Agricultural products	G	Global	2015				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	26.12						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	_T	Total or no breakdown	G	Global	2015				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	0.0						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_CLTH	Clothing	G	Global	2015				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
TM_TAX_WMFN	Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)	184	Cook Islands	4.82						Market Access Map data, International Trade Centre (ITC)			C	Country data	PT	Percentage	AGG_IND	Industrial products	G	Global	2015				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
