series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	300	Greece	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	31	Azerbaijan	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	31	Azerbaijan	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	31	Azerbaijan	2.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	31	Azerbaijan	3.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	31	Azerbaijan	1.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	31	Azerbaijan	1.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1980				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1986				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1987				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1991				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1992				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1993				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1994				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1996				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1997				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1999				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	32	Argentina	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2018				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	320	Guatemala	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1986				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	320	Guatemala	28.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1989				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	320	Guatemala	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	320	Guatemala	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	320	Guatemala	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	324	Guinea	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1991				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	324	Guinea	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1994				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	324	Guinea	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	324	Guinea	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	324	Guinea	11.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	328	Guyana	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	332	Haiti	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	332	Haiti	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1989				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1990				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1991				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1992				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1993				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1994				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	24.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1995				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1996				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1997				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	27.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1999				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	28.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	27.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	27.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	28.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	28.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2007				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	26.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	340	Honduras	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
