series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	250	France	391.4353		671.11218	111.75842		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	250	France	244.08041		375.4756	112.68521		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	250	France	91.25008		156.45308	26.04708		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	250	France	315.55278		527.80064	103.30492		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	250	France	542.81355		789.60578	296.02132		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	122.91439		156.65412	89.17465		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	95.67819		123.87132	67.48505		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	276.76475		324.80516	228.72434		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	111.86851		143.8389	79.89811		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	313.44531		365.88702	261.0036		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	138.12125		174.78969	101.45281		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	121.17763		153.94866	88.40661		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	296.73587		345.8063	247.66543		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	268	Georgia	109.4303		139.00582	79.85479		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	270	Gambia	178.24188		197.72591	158.75786		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	270	Gambia	172.04269		191.59713	152.48824		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	270	Gambia	637.8151		678.74558	596.88462		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	270	Gambia	657.22851		699.40451	615.05251		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	270	Gambia	177.93541		198.18694	157.68389		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	270	Gambia	184.3344		204.51242	164.15638		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	275	State of Palestine	217.75362		240.47931	195.02793		National Entity	The observation value represents the 3-year average of the period 2016-2018.	CA	Country adjusted data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	372.13665		642.66301	101.61028		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	203.84708		366.47546	41.2187		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	761.46557		1092.14788	430.78327		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	659.56499		954.83365	364.29633		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	228.03794		407.355	48.72088		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	222.13487		357.06224	87.20751		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	127.75515		247.5731	7.93721		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	177.14057		357.01447	-2.73334		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	276	Germany	593.31099		858.94501	327.67698		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	288	Ghana	2165.34693		2305.80558	2024.88829		National Entity	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016.	CA	Country adjusted data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	288	Ghana	2214.30649		2357.94016	2070.67282		National Entity	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	288	Ghana	2263.52133		2410.34658	2116.69609		National Entity	The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.	CA	Country adjusted data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	2840.60848		4092.98714	1588.22983		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	9921.80653		14824.8614	5018.75165		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	4695.60629		8372.67976	1018.53282		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	12928.15391		18148.84389	7707.46393		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	4293.19626		5857.80364	2728.58889		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	5815.68126		9554.35235	2077.01016		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	8397.42338		12624.2777	4170.56905		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	5145.16188		6902.82635	3387.49741		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	30	Eastern Asia	16778.32976		22442.25408	11114.40544		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				3	142	Asia	Region					
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	102.95347		143.14567	62.76127		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	106.90506		152.95664	60.85348		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	258.7561		332.01043	185.50178		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	317.2428		397.57844	236.90715		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	118.64744		173.60232	63.69256		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	128.21469		170.5252	85.90418		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	120.15128		165.14378	75.15878		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	129.0775		183.70654	74.44846		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	300	Greece	313.84271		398.82713	228.85829		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	674.29502		970.55908	378.03095		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	968.65645		1294.09901	643.2139		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	2510.29569		3012.14176	2008.44961		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	3814.93212		4396.14702	3233.71722		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	1432.00993		1786.92544	1077.09442		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	1081.92029		1437.57475	726.26582		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	1338.91469		1741.8645	935.96489		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	1973.06994		2411.19251	1534.94737		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	32	Argentina	5001.72691		5664.12047	4339.33334		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	320	Guatemala	693.74243		833.78378	553.70108		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	320	Guatemala	2537.77654		2798.54032	2277.01276		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	320	Guatemala	815.1103		938.83021	691.39039		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	320	Guatemala	867.04926		1001.53195	732.56657		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	320	Guatemala	772.62634		925.38468	619.86799		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	320	Guatemala	2743.97194		3026.16138	2461.78249		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	NUM_TH	Thousands	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
