series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	location_code	location_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	242	Fiji	10.1851749420166					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	242	Fiji	10.4940576553345					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	246	Finland	6.5248689651489					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	246	Finland	5.8829689025879					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	250	France	12.3665056228638					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	250	France	11.6362991333008					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	262	Djibouti	40.3802070617676					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	262	Djibouti	40.9745635986328					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	266	Gabon	38.5093116760254					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	266	Gabon	37.8020362854004					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	268	Georgia	21.196834564209					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	268	Georgia	24.0141716003418					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	270	Gambia	32.1973915100098					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	270	Gambia	32.3212928771973					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	276	Germany	11.7104406356812					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	276	Germany	11.9434661865234					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	28	Antigua and Barbuda	17.9172744750977					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	28	Antigua and Barbuda	18.035795211792					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	288	Ghana	31.9471893310547					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	288	Ghana	31.0733890533447					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	296	Kiribati	10.4533576965332					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	296	Kiribati	10.9489641189575					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	30	Eastern Asia	45.098991394043					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	30	Eastern Asia	46.7247009277344					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	300	Greece	15.6877098083496					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	300	Greece	16.4138965606689					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	308	Grenada	21.5631370544434					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	308	Grenada	21.7704792022705					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	31	Azerbaijan	18.5091876983643					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	31	Azerbaijan	18.2009506225586					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	32	Argentina	11.8304634094238					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	32	Argentina	11.6762857437134					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	320	Guatemala	23.5856189727783					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	320	Guatemala	24.2272129058838					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	324	Guinea	22.4321346282959					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	324	Guinea	22.2375869750977					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	328	Guyana	20.4564971923828					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	328	Guyana	21.6215400695801					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	332	Haiti	14.6280355453491					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	332	Haiti	14.7155208587646					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	34	Southern Asia	61.8846702575684					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	34	Southern Asia	64.1777877807617					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	340	Honduras	21.4619045257568					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	340	Honduras	20.121675491333					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	348	Hungary	16.2688312530518					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	348	Hungary	15.6164436340332					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	35	South-Eastern Asia	21.1645374298096					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	35	South-Eastern Asia	21.7663021087646					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				3	142	Asia	Region					
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	352	Iceland	5.9353399276733					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	352	Iceland	5.8715605735779					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	356	India	65.2037048339844					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	356	India	67.9820175170898					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	36	Australia	7.1862335205078					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	36	Australia	7.3022446632385					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	360	Indonesia	15.5755176544189					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	360	Indonesia	16.4395065307617					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	364	Iran (Islamic Republic of)	34.3901748657227					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	364	Iran (Islamic Republic of)	35.0891647338867					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	368	Iraq	57.7312240600586					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	368	Iraq	60.0813941955566					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	372	Ireland	8.2591361999512					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	372	Ireland	8.6698322296143					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	376	Israel	19.4622287750244					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	376	Israel	19.3518505096436					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	380	Italy	15.7292585372925					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	380	Italy	15.2833557128906					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	384	Côte d'Ivoire	23.7237720489502					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	384	Côte d'Ivoire	23.8989753723145					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	388	Jamaica	13.6489019393921					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	388	Jamaica	13.2516374588013					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	392	Japan	11.4452247619629					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	392	Japan	11.835391998291					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	398	Kazakhstan	11.3155746459961					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	398	Kazakhstan	14.4818019866943					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	4	Afghanistan	53.1707038879395					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	4	Afghanistan	59.8548011779785					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	40	Austria	12.4257211685181					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	40	Austria	13.0955114364624					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	400	Jordan	32.0861778259277					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	400	Jordan	31.6549835205078					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	404	Kenya	25.854419708252					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	404	Kenya	25.7820682525635					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	408	Democratic People's Republic of Korea	30.3993721008301					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	408	Democratic People's Republic of Korea	30.9742393493652					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	410	Republic of Korea	24.6846599578857					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	U	Urban	G	Global	2016				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	410	Republic of Korea	24.5724048614502					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	414	Kuwait	57.171501159668					http://apps.who.int/gho/data/node.sdg.11-6		E	Estimated data	GPERM3	Micrograms per cubic meter	_T	All areas	G	Global	2016				4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1
