series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	4.65949		5.55933	3.75966		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	4.91791		5.74847	4.08735		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	5.17931		5.6948	4.66382		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	5.00819		5.49868	4.51771		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				3	150	Europe	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	4.27615		5.11728	3.43502		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				3	150	Europe	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	4.85378		5.69858	4.00898		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				3	150	Europe	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	50.03662		53.95374	46.1195		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	48.28492		50.52077	46.04906		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	43.36112		47.17934	39.5429		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	45.60747		49.5232	41.69174		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	51.05105		53.32366	48.77843		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	53.59276		57.45188	49.73364		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	56.54462		60.34142	52.74783		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	53.57509		55.81609	51.3341		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	48.10773		52.00569	44.20977		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	20.96089		24.11962	17.80216		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	19.03497		22.54182	15.52812		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	21.4209		23.32223	19.51958		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	18.16825		21.68743	14.64907		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	21.67735		23.55051	19.8042		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	22.34637		25.62571	19.06703		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	24.09497		27.21872	20.97122		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	23.23305		24.90204	21.56406		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	18.69026		22.07024	15.31028		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	20.58501		21.19061	19.97941		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	22.79687		24.75975	20.83399		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	18.80486		20.24466	17.36506		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	20.25622		21.65117	18.86127		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	24.61119		26.52498	22.6974		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	22.36737		22.95301	21.78174		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	23.1663		23.74442	22.58817		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	26.03916		27.43629	24.64203		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	21.57118		22.92955	20.2128		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	7.14638		9.18692	5.10584		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	6.39324		7.73461	5.05187		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	6.6657		8.68948	4.64192		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	6.39652		8.35422	4.43882		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	6.82906		8.24502	5.4131		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	8.36375		10.62014	6.10737		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	9.1752		11.50271	6.84769		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	7.77402		9.2452	6.30283		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	191	Croatia	7.31979		9.40546	5.23413		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	G	Global monitoring data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	49.41403		50.79584	48.03222		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	46.69012		48.10694	45.27329		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	49.38849		50.38877	48.38821		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	51.34432		52.25032	50.43831		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	49.36106		50.65172	48.07039		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	51.18222		52.45859	49.90586		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	52.04786		53.22603	50.86968		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	51.34431		52.52975	50.15886		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	52.45525		53.27919	51.63131		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				1			Group					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	49.53831		50.1486	48.92802		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	50.04787		51.25025	48.8455		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	53.09294		54.22994	51.95594		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	56.01655		57.09371	54.93939		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	53.68395		54.80077	52.56713		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	51.77607		52.37286	51.17928		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	53.11771		53.71466	52.52075		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	56.14372		57.23481	55.05262		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	2	Africa	57.91938		58.98224	56.85651		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				2	1	World	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	57.85344		59.26987	56.437		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2015				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	55.02065		55.71566	54.32564		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	59.98992		61.30724	58.6726		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2015				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	62.94886		64.17997	61.71776		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2016				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	57.09084		57.76639	56.4153		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2016				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	61.66298		62.96514	60.36081		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2016				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	64.14997		65.41561	62.88434		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	M	Male	G	Global	2017				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	58.20342		58.87894	57.5279		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2017				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	64.76414		65.98079	63.54749		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2016-2018.	E	Estimated data	PT	Percentage	A	Normal value	Y_GE15	15 years old and over	F	Female	G	Global	2017				3	2	Africa	Region					
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	203	Czechia	5.80165		7.0866	4.5167		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	G	Global	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
