goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			A	Normal value	[2012, 2013, 2014, 2015, 2016, 2017, 2018]	2012	2018	7	PT	Percentage	G	Global													50.10148	57.08151	67.81347	57.35413	51.67137	63.60236	62.39541		62.39541				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	62.68131	67.53372	60.43418	70.82307	69.91684	74.35407	73.22175	74.57317	76.19437	66.13124	71.56825	86.59346	86.47128	86.05971	83.25209	86.09783	86.52079	86.96066	86.50364		86.50364				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2017, 2018]	2001	2018	11	PT	Percentage	G	Global		31.14394	28.53507	31.20325	34.81168	35.58432	43.01302	74.48933	67.25528	60.44866								45.21528	44.28401		44.28401				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	49.98021	46.70448	45.38184	45.23151	45.58137	46.16986	49.35055	53.47425	53.24646	48.21276	46.1937	50.35725	51.94337	52.1956	52.57343	53.47263	53.92032	54.32757	54.91805		54.91805				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	PT	Percentage	G	Global	55.64163	55.63682	54.91611	68.4383	72.8855	71.15945	63.58515	73.1096	70.15114	60.08739	79.30316	73.33974	87.54507	74.8144	74.05951						74.05951				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	PT	Percentage	G	Global		54.55655	66.89347	65.0166	66.74681	67.54101	59.05069	56.7541	56.61512	52.04369	50.41579	58.20122			48.33794	48.87205	50.75934	58.57496	63.9809		63.9809				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	29	Caribbean	4	419	Latin America and the Caribbean	Region								A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	70.99949	67.42683	69.36171	72.42257	72.64916	76.45179	75.72986	75.6601	72.99392	65.6425	68.5122	71.57445	70.06553	67.00376	70.16737	76.02126	80.60249	77.02798	79.79089		79.79089				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			A	Normal value	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											27.17276	25.623	25.49011	25.91287	27.22938	31.59339	32.52205	26.0943			26.0943				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	62.09063	68.26555	65.51879	67.53761	76.10272	75.4872	82.33416	94.63362	86.1817	73.24824	88.10695	94.18777	88.62408	102.30052	94.65026	74.55379	70.68021	76.09718	86.9		86.9				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	50.41854	47.44731	48.35873	44.12149	41.96751	46.60298	46.24661	44.93561	41.62039	38.18383	40.27333	42.64332	44.86188	40.41368	51.44805	48.64339	56.32899	57.48009	58.48805		58.48805				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	PT	Percentage	G	Global	72.65627	60.53839	49.98191	67.66474	69.63467	74.04415	61.15804	72.29229	69.14141	71.20541	75.51314	72.98836	71.18304	67.9728	66.5982						66.5982				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									55.29779	42.59894	38.94195	37.63417	36.07228	37.39871	40.31932	42.36689	44.7607	39.67411			39.67411				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2014, 2015, 2016, 2017, 2018]	2000	2018	10	PT	Percentage	G	Global	56.77115	54.541	56.06481	67.84933	79.67886										49.95045	48.289	45.30894	43.94872	43.33863		43.33863				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	82.71777	75.91173	86.70244	77.51758	86.6812	82.14947	81.10619	84.69114	83.11458	72.92162	71.99433	75.7964	77.93355	91.05564	79.43353	82.36215	82.97025	83.55123	80.26148		80.26148				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	34	Southern Asia	3	142	Asia	Region								A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	44.47881	46.25515	46.57243	45.72709	48.78568	47.15644	46.92457	47.64811	43.75268	42.43687	48.41206	51.19729	53.77359	56.82519	55.93059	57.38542	59.15257	55.63029	55.59094		55.59094				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				59.39684	65.03611	64.39543	67.99135	66.14192	63.97211	52.43946	57.13433	59.32363	57.52212	53.64207	62.41178	68.92029	81.12477	81.23479	82.95061		82.95061				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			A	Normal value	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16	PT	Percentage	G	Global			41.8961	47.2964	59.98512	67.93335	75.62988	88.2725	67.96133	65.29034	74.6122	71.09061	68.40604	64.38426	80.08008	70.80337	68.20658	73.3899			73.3899				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	55.84872	54.12834	49.12707	51.32285	51.45635	49.49009	47.25904	52.13861	53.40326	51.76948	51.71636	48.22284	51.93675	50.69047	50.74389	51.09172	54.58723	54.47717	54.39831		54.39831				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	68.59684	62.50716	61.30656	63.61098	68.15828	74.48316	79.26318	86.32114	78.74134	67.37215	78.41858	85.17636	76.69352	74.91521	70.16287	64.50961	63.19235	64.88238	68.40446		68.40446				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	83.71244	76.24793	73.14151	73.58478	79.00197	73.05228	75.37115	72.93514	50.91558	50.02452	49.33916	53.82539	56.39111	59.41459	63.08908	62.9482	87.70218	64.01766	63.79054		63.79054				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	56.65044	52.24761	53.12852	59.29558	62.06963	64.41575	71.15816	80.861	61.72851	57.76149	62.2069	69.06293	66.10455	65.9266	67.41427	69.51617	71.29625	75.73019			75.73019				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	86.56131	84.88388	81.47965	85.48925	85.60653	86.46048	86.47115	85.52867	86.34714	73.16034	67.65489	69.36997	70.79651	74.16473	73.8662	73.55043	74.20228	74.51242	77.751		77.751				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		53.09019	66.67251	62.99148	63.29164	70.91702	63.23964	66.5041	67.1986	65.25405	70.56727	69.59294	67.7644	66.98483	65.63606	67.54792	68.50764	67.59515	70.48501		70.48501				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	2000	2009	10	PT	Percentage	G	Global	29.34577	30.78409	24.85523	27.17583	28.80573	29.10793	25.98138	30.23636	28.75912	32.68547											32.68547				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			A	Normal value	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															2.18146	3.60897	5.99501				5.99501				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	87.12905	76.19713	72.47123	74.93166	77.30888	78.16723	80.87961	73.89585	58.40577	48.39638	34.71049	48.77936	55.57198	58.55654	63.52438	66.72963	70.02122	71.83699	73.70368		73.70368				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	65.78843	60.97586	54.46614	58.28823	61.58433	63.88549	66.6508	69.22022	62.69669	58.07655	62.2708	63.79472	61.04538	63.05321	66.11249	68.52779	67.79935	69.64024	64.36111		64.36111				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	61.40326	60.21677	60.02057	59.62103	58.40779	57.55791	59.83408	62.44543	59.73381	55.97085	57.06418	57.97899	60.02416	59.66478	59.47604	59.5623	60.27391	59.91306	59.66524		59.66524				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			A	Normal value	[2000, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	PT	Percentage	G	Global	80.373			80.0121	82.01638	79.7654	89.34189	85.51459	82.67568	84.92948	81.01652	67.36388	72.6118	74.26818	76.09434	71.48909	71.6451	68.45563			68.45563				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	83.46376	73.65898	69.42759	73.68005	75.56278	78.26529	75.94543	74.59492	70.04314	63.081	71.99003	71.90926	80.0856	86.99387	88.51769	89.39366	91.05352	90.00896	89.79849		89.79849				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	39	Southern Europe	3	150	Europe	Region								A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	53.83128	52.85135	53.07952	56.1438	56.08416	55.98885	57.17446	58.11591	54.1169	49.5632	50.98454	51.73286	51.83452	51.49242	54.18983	54.43756	57.51858	59.06973	60.45454		60.45454				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170102	17.1.2	Proportion of domestic budget funded by domestic taxes	2020.Q1.G.02	['means of implementation', 'public finance', 'tax revenues']	GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	46.5056	45.86797	42.44928	42.26274	45.32275	48.0248	50.60695	51.18497	45.64962	38.45415	40.13409	40.4685	41.4812	43.21694	46.91921	48.29012	47.8336	49.42536	50.34269		50.34269				IMF		_X: Data nature not available
