goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	7.0	7.0	15.0	14.0	14.0	14.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	13.0	19.0	48.0	43.0	48.0	48.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	21.0	27.0	64.0	57.0	62.0	62.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	199	Least Developed Countries (LDC)	1			Group								F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	19870.0	21553.0	22754.0	23712.0	23797.0	23797.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	199	Least Developed Countries (LDC)	1			Group								_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	50921.0	54835.0	58013.0	63361.0	64398.0	64398.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	199	Least Developed Countries (LDC)	1			Group								M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	31051.0	33282.0	35259.0	39649.0	40601.0	40601.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	202	Sub-Saharan Africa	3	2	Africa	Region								F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	19328.0	20423.0	22936.0	24380.0	24678.0	24678.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	202	Sub-Saharan Africa	3	2	Africa	Region								M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	35301.0	38727.0	42338.0	48526.0	49961.0	49961.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	202	Sub-Saharan Africa	3	2	Africa	Region								_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	54629.0	59149.0	65274.0	72906.0	74639.0	74639.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	1746.0	1695.0	1623.0	1448.0	1393.0	1393.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	370.0	317.0	279.0	270.0	276.0	276.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	1376.0	1378.0	1344.0	1178.0	1118.0	1118.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	208.0	244.0	275.0	316.0	324.0	324.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	445.0	534.0	612.0	730.0	754.0	754.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	653.0	778.0	887.0	1046.0	1077.0	1077.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	253.0	313.0	243.0	241.0	236.0	236.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	604.0	564.0	464.0	438.0	492.0	492.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	856.0	877.0	707.0	679.0	729.0	729.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	21	Northern America	3	19	Americas	Region								F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	7964.0	9177.0	10515.0	12806.0	13020.0	13020.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	21	Northern America	3	19	Americas	Region								M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	27787.0	30202.0	34802.0	39599.0	40899.0	40899.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	21	Northern America	3	19	Americas	Region								_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	35751.0	39379.0	45317.0	52406.0	53919.0	53919.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	136.0	146.0	147.0	164.0	168.0	168.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	646.0	614.0	648.0	852.0	888.0	888.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	782.0	760.0	795.0	1016.0	1057.0	1057.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	235.0	348.0	356.0	398.0	319.0	319.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	531.0	870.0	921.0	1155.0	843.0	843.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	766.0	1218.0	1277.0	1553.0	1162.0	1162.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	196.0	144.0	137.0	155.0	152.0	152.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	591.0	456.0	527.0	727.0	721.0	721.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	786.0	600.0	664.0	882.0	872.0	872.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	18.0	22.0	30.0	40.0	42.0	42.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	77.0	82.0	129.0	154.0	159.0	159.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	95.0	104.0	159.0	194.0	201.0	201.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	1303.0	1430.0	1450.0	1581.0	1604.0	1604.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	4032.0	4647.0	4950.0	5583.0	5719.0	5719.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	5335.0	6077.0	6400.0	7165.0	7323.0	7323.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	114.0	108.0	91.0	90.0	89.0	89.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	281.0	306.0	303.0	303.0	304.0	304.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	Suicide mortality rate	2020.Q1.G.02	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	NUMBER	Number	G	Global	395.0	415.0	393.0	393.0	393.0	393.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
