goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004]	1995	2004	10	CU_USD_M	Millions of current United States dollars	G	Global	58.53793	30.08045	22.94737	23.95037	22.06659	13.84581	11.66184	12.71101	19.18356	14.43679															14.43679			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	35	South-Eastern Asia	3	142	Asia	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	15.2	6.2	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1995	2015	21	CU_USD_M	Millions of current United States dollars	G	Global	0.05565	0.00752	0.00141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	1995	2009	15	CU_USD_M	Millions of current United States dollars	G	Global	2.0705	2.1	3.9	2.5	2.4	1.1	1.44	0.961	9.32	12.989	12.41	10.77	28.6	64.01	101.99										101.99			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1995	2015	21	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	0.0	1.26049	2.41077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	0.01882	12.676	5.9036	0.98	1.409	0.0	4.883	5.935	3.793	0.598	0.7012	0.1696	0.0	0.1891	1.36476	1.61669	1.97242	0.79755	1.059	1.81525	1.13315	0.58074	1.40376	0.24201	0.24201			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	1.42621	2.98339	3.25874	2.56879	12.61759	16.88834	20.13951	21.26149	20.64427	22.35185	28.21944	30.47789	31.20772	29.67206	31.12152	34.0726	32.0042	32.81044	28.35997	30.00114	29.10287	31.64344	35.03123		35.03123			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	419	Latin America and the Caribbean	3	19	Americas	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	18.02202	39.02122	79.3855	43.5979	17.46948	33.65177	19.42397	19.69174	10.37162	3.10501	14.30214	21.90126	21.3	12.32	13.46	15.67	11.03	0.72	0.0	0.0	0.0	0.0	22.6	17.6	17.6			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			[2007, 2013, 2014, 2015, 2016, 2017]	2007	2017	6	CU_USD_M	Millions of current United States dollars	G	Global													0.09963						0.32573	0.48985	1.14101	0.70339	0.29237		0.29237			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	46.6	7.0	4.4	17.9	5.9	9.5	0.8	3.1	14.3	21.9	21.3	12.32	13.46	15.67	11.03	0.72	0.0	0.0	0.0	0.0	22.6	17.6	17.6			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	1995	2013	19	CU_USD_M	Millions of current United States dollars	G	Global	29.87228	17.20909	38.69729	29.08017	27.99638	27.33239	18.30428	13.61988	12.97414	10.76045	10.40568	10.71123	10.89691	10.81489	12.19057	10.82185	19.75481	17.6351	17.22404						17.22404			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	5	South America	4	419	Latin America and the Caribbean	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	18.02202	39.02122	25.16528	25.61627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	0.58546	0.0	0.7506	0.52757	0.40431	0.20281	0.12324	0.00399	3.96506	3.58671	4.01793	5.86681	7.36384	9.10746	6.32313	4.35649	14.21008	9.87379	3.94422	14.63588	7.13428	15.63371	14.96098		14.96098			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	513	Europe and Northern America	2	1	World	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	4475.95345	5111.19031	4455.74779	5367.8145	6610.64769	2885.0244	2592.94097	3266.19543	3776.19757	3643.67337	2640.18878	2088.46604	1373.2769	896.27326	754.62934	434.80759	402.59172	284.71761	202.28277	180.63345	179.22715	157.90497	119.38046	15.40637	15.40637			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	514	Developed Regions	1			Group								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	4479.40437	5126.90719	4463.5292	5373.51368	6617.67182	2887.61482	2601.51387	3276.31213	3782.68149	3645.23402	2640.88998	2088.63564	1373.2769	896.46236	755.9941	436.42428	404.56414	285.51516	203.34177	182.4487	180.3603	158.48571	120.78422	15.64838	15.64838			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	515	Developing Regions	1			Group								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	107.25443	112.71035	156.48544	90.60964	74.11031	88.85536	63.12111	58.81241	63.1451	62.28419	93.66356	82.35896	111.4526	130.10249	168.71711	68.21768	79.25275	63.88621	53.5591	48.24648	37.37816	47.98055	72.88458	17.6	17.6			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	518	Eastern Asia (excluding Japan)	1			Group								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	1995	2017	23	CU_USD_M	Millions of current United States dollars	G	Global	1.42621	2.98339	3.25874	2.56879	12.61759	16.88834	20.13951	21.26149	20.64427	22.35185	28.21944	30.47789	31.20772	29.67206	31.12152	34.0726	32.0042	32.81044	28.35997	30.00114	29.10287	31.64344	35.03123		35.03123			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2015, 2016]	1995	2016	14	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255	0.00536	0.00501	0.00214	0.00126									0.0	0.0			0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	53	Australia and New Zealand	3	9	Oceania	Region								[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	1995	2015	21	CU_USD_M	Millions of current United States dollars	G	Global	0.0105	0.0	0.0	1.26049	2.41077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001]	1995	2001	7	CU_USD_M	Millions of current United States dollars	G	Global	0.0105	0.0	0.0	0.0	0.0	0.0	0.0																		0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	1995	2018	24	CU_USD_M	Millions of current United States dollars	G	Global	83.24972	78.34341	102.31288	77.2157	128.46236	44.67247	32.20764	32.74139	45.12574	54.85969	51.37757	53.3264	40.85869	36.47163	39.56533	45.39915	40.37749	39.77654	44.91915	30.72041	16.35665	19.82143	15.63104	15.40637	15.40637			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	1995	2012	18	CU_USD_M	Millions of current United States dollars	G	Global	0.0	1.7	2.3	2.9	2.7	0.4	0.0	0.0	0.2	5.8	18.2	0.0	3.7	0.0	0.0	0.0	0.0	0.0							0.0			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003]	1995	2003	9	CU_USD_M	Millions of current United States dollars	G	Global	0.0	0.0	7.62022	10.98163	13.06948	15.75177	13.52397	10.18919	9.56626																9.56626			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.b	Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round	C020b02	2.b.1	Agricultural export subsidies	2020.Q1.G.02	['means of implementation', 'sustainable agriculture', 'agricultural policy', 'economic policy', 'export subsidies']	AG_PRD_XSUBDY	Agricultural export subsidies (millions of current United States dollars)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004]	1995	2004	10	CU_USD_M	Millions of current United States dollars	G	Global	0.087	15.76632	8.78408	13.82778	55.52898	36.418	21.58659	18.12837	37.31457	28.91377															28.91377			The notification record varies from year to year and therefore the set of countries represented in the data \nmay differ among the years reported, particularly in more recent periods.	World Trade Organization		_X: Data nature not available
