goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",292,Gibraltar,4,39,Southern Europe,Country,-5.347561686,36.13895036,GIB,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",296,Kiribati,4,57,Micronesia,Country,-157.5643005,1.768837732,KIR,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",300,Greece,4,39,Southern Europe,Country,22.58307827,39.47301873,GRC,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",304,Greenland,4,21,Northern America,Country,-41.39371316,74.75625681,GRL,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",308,Grenada,5,29,Caribbean,Country,-61.68248568,12.11238395,GRD,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",312,Guadeloupe,5,29,Caribbean,Country,-61.64762115,16.14416917,GLP,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",316,Guam,4,57,Micronesia,Country,144.7029305,13.35485404,GUM,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,535.06,nan,nan,524.71,nan,nan,nan,,,,"[2004-2010,2012-2013,2015-2016]: FAO // [2011,2014]: Encuesta Nacional de Condiciones de Vida",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",328,Guyana,5,5,South America,Country,-58.97322037,4.788012784,GUY,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",332,Haiti,5,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",334,Heard Island and McDonald Islands,4,53,Australia and New Zealand,Country,73.52633626,-53.09106147,HMD,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",336,Holy See,4,39,Southern Europe,Country,12.45315803,41.90343751,VAT,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",344,"China, Hong Kong Special Administrative Region",4,30,Eastern Asia,Country,114.0266445,22.41749934,HKG,0,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",352,Iceland,4,154,Northern Europe,Country,-19.02116966,64.79134763,ISL,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,1082.32,nan,nan,nan,nan,nan,nan,1306.14,nan,nan,nan,nan,nan,,,,"[2004,2006-2011,2013-2016]: FAO // [2005,2012]: India Human Development Survey",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",364,Iran (Islamic Republic of),4,34,Southern Asia,Country,54.19766348,32.74370885,IRN,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",368,Iraq,4,145,Western Asia,Country,43.76606267,33.05013795,IRQ,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,2992.58,nan,nan,nan,nan,2766.49,nan,nan,nan,nan,nan,,,,"[2004-2006,2008-2011,2013-2016]: FAO // [2007,2012]: The Iraq household socio-economic survey",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.3,"By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment",C020302,2.3.2,"Average income of small-scale food producers, by sex and indigenous status",2020.Q1.G.02,"['farm income', 'small farms', 'food production']",SI_AGR_SSFP,"Average income of small-scale food producers, PPP (constant 2011 international $)",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,,,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2004,2016,13,CON_USD,Constant USD,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,FAO,,E: Estimated data
