goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006]	2000	2006	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global	0.000767086073	0.000757385238	0.000752308028	0.000725701501	0.000716219954	0.000709875105	0.0006898755											0.0006898755	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	13	KG_PER_CON_USD	Kilograms per constant USD	G	Global					7.18577608478	15.731859788555	2.227108462867	2.023727863037	3.401072575475	2.094773622631	2.669533258188	2.156057647579	2.185048334615	1.851028568968	1.364324404124	0.81216744585	0.654048670064	0.654048670064	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.003052779693		0.002738535352		0.003597866685	0.00406555974		0.00283930837		0.003365993335		0.003235126267		0.003235126267	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2003, 2004, 2005, 2008, 2010, 2011, 2013]	2003	2013	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global				0.003491786278	0.00146060382	0.002884590106			0.04168904927	0.001861786809	0.0359705504		0.001325690894					0.001325690894	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2017]	2017	2017	1	KG_PER_CON_USD	Kilograms per constant USD	G	Global																	0.000539598697	0.000539598697	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2017]	2017	2017	1	KG_PER_CON_USD	Kilograms per constant USD	G	Global																	4.3528886e-05	4.3528886e-05	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	KG_PER_CON_USD	Kilograms per constant USD	G	Global	1.791690372313	1.680970077847	1.757693532823	1.619168317674	1.510416821695	1.464754853235	1.333879063657	1.169692009719	1.085815648827	1.103221442521	1.820504391472	0.884807277357	1.287519345309	1.590140609881	1.57212698016	1.776400569859	1.733111438995	1.733111438995	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2001, 2002]	2001	2002	2	KG_PER_CON_USD	Kilograms per constant USD	G	Global		0.003954643346	0.003551038103															0.003551038103	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.000805185445		0.002503969882		0.002431655129	0.002987669965		0.003780967074		0.003969638309		0.002402201333		0.002402201333	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1			[2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2006	2016	10	KG_PER_CON_USD	Kilograms per constant USD	G	Global							0.001804166875	0.007263471776	0.001239474428	0.004712228416	0.003044180623	0.00242641539	0.002355254441	0.001836451797	0.001243545475	0.001350047293		0.001350047293	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.002974526824		0.002728668298		0.002909977209	0.003063731699		0.003614278344		0.004079043652		0.004144841057		0.004144841057	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.00287699982		0.005006879283		0.003984703628	0.007583707942		0.006152943418		0.004284289874		0.007078457668		0.007078457668	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	KG_PER_CON_USD	Kilograms per constant USD	G	Global	0.000308373271	0.000325266971	0.000344800037	0.000348521929	0.000272452	0.000254664048	0.000246348296	0.000210944166	0.000282726113	0.000313446003	0.000364527097	0.000335790574	0.000294609639	0.000348402471	0.000521759415	0.000469818481	0.000401282332	0.000401282332	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			[2002, 2007]	2002	2007	2	KG_PER_CON_USD	Kilograms per constant USD	G	Global			0.00026689399					0.004773935235										0.004773935235	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	KG_PER_CON_USD	Kilograms per constant USD	G	Global	0.002323785918	0.002819388818	0.002934081577	0.00277353399	0.002646479347	0.002936974968	0.005591754231	0.005429087969	0.005934009724	0.013270785363	0.013395792898	0.011047812063	0.01096319992	0.008211461661	0.009684527579	0.008789477164	0.006060858265	0.006060858265	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.006175514684		0.006758626737		0.006813643841	0.00303425973		0.004456437777		0.00378994447		0.011844904439		0.011844904439	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007]	2000	2007	8	KG_PER_CON_USD	Kilograms per constant USD	G	Global	0.009074293362	0.008853743564	0.008566880187	0.001935182334	0.001776025341	0.001925354002	0.001833871534	0.001530284654										0.001530284654	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			[2003, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	11	KG_PER_CON_USD	Kilograms per constant USD	G	Global				0.000123181929				0.00082728816	0.000808606278	0.000795464352	0.001676035279	0.001684187614	0.001694577377	0.001698770479	0.001706081957	0.001708752559	0.001711824259	0.001711824259	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2013, 2014, 2015, 2016, 2017]	2000	2017	14	KG_PER_CON_USD	Kilograms per constant USD	G	Global	7.9929566e-05	8.9710981e-05	0.000144404215	0.000200260416	0.000157542301	0.000110872812	0.000104150491	0.000116392697	0.000135158812				5.2696347e-05	5.0344808e-05	4.9513266e-05	5.9190742e-05	3.2254232e-05	3.2254232e-05	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	KG_PER_CON_USD	Kilograms per constant USD	G	Global	0.000743145655	0.000550769204	0.000511095447	0.000752870115	0.000376582549	0.000315437762	0.000295661799	0.000436134642	0.000230148128	0.000139326502	0.000454899295	0.000571776391	0.000562049631	0.000162516303	0.000937478788	0.000737752682	0.001027161153	0.001027161153	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2007, 2012]	2007	2012	2	KG_PER_CON_USD	Kilograms per constant USD	G	Global								0.000163627049				0.00017833097						0.00017833097	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2000, 2008, 2013]	2000	2013	3	KG_PER_CON_USD	Kilograms per constant USD	G	Global	0.002479348181								0.003569103738				0.003120471364					0.003120471364	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17	KG_PER_CON_USD	Kilograms per constant USD	G	Global	0.097883218444	0.087921657297	0.076908571544	0.061406727169	0.056767986598	0.049135167709	0.044152639898	0.039917185908	0.045049345827	0.051118835852	0.051932067331	0.049256466067	0.058707239753	0.056386865745	0.052597252863	0.058219951582	0.047788502922	0.047788502922	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.003166859783		0.007210254044		0.005897820011	0.006085266056		0.006552572361		0.006438276355		0.006565101898		0.006565101898	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.013211974085		0.009784602091		0.013768256594	0.01100315689		0.006276118402		0.006537554305		0.008127494676		0.008127494676	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			[2004, 2005]	2004	2005	2	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.097229396807	0.099689728437												0.099689728437	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.002036226655		0.003521977888		0.004045777237	0.004978747826		0.003695337344		0.004208386909		0.004157247578		0.004157247578	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011]	2000	2011	11	KG_PER_CON_USD	Kilograms per constant USD	G	Global	1.3351276e-05	3.6021074e-05	6.2927933e-05	7.4818387e-05	6.2186873e-05	5.9443792e-05	6.2846983e-05	3.7321537e-05	4.8375815e-05	8.1481866e-05	7.4588535e-05							7.4588535e-05	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	KG_PER_CON_USD	Kilograms per constant USD	G	Global										8.8514217e-05	9.4063137e-05	9.4792646e-05	9.6130832e-05	0.000100254823	0.00010211041	0.000101968005	8.7036309e-05	8.7036309e-05	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	KG_PER_CON_USD	Kilograms per constant USD	G	Global										0.006130663848	0.021870606612	0.003213483135	0.034520416491	0.009053370498	0.014808893001	0.004748074214	0.006286372285	0.006286372285	2015			UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_GENGDP	Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	KG_PER_CON_USD	Kilograms per constant USD	G	Global					0.005118314383		0.006877804652		0.003801630099	0.003625822661		0.003956401054		0.003655027717		0.00389491951		0.00389491951	2015			UNSTATS / Environment Live		C: Country data
