series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	educationLevel_code	educationLevel_desc	quantile_code	quantile_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2018	0.37035					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q2	Quantile 2	2018	0.20969					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	2018	0.97154					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	2018	0.25308					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q4	Quantile 4	2018	0.4108					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2018	0.62356					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2018	0.90934					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	2018	0.97212					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2018	0.57767					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2018	0.9149					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_3	Upper secondary	Q3	Quantile 3	2018	0.11434					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q3	Quantile 3	2018	0.23654					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	2018	0.9708					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	Q4	Quantile 4	2018	0.28706					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2018	0.53085					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	2018	0.20411					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_2	Lower secondary	Q4	Quantile 4	2018	0.38293					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q3	Quantile 3	2018	0.408					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_1	Primary	Q4	Quantile 4	2018	0.8999					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_1	Primary	Q3	Quantile 3	2018	0.85643					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	Q4	Quantile 4	2018	0.586					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q4	Quantile 4	2018	0.47362					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2018	0.38961					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_2	Lower secondary	Q3	Quantile 3	2018	0.42261					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	Q3	Quantile 3	2018	0.82486					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2018	0.4113					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	Q2	Quantile 2	2018	0.83941					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2018	0.4598					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2018	0.67183					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_1	Primary	Q3	Quantile 3	2018	0.89106					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q5	Quantile 5 (richest)	2018	0.55871					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2018	0.28284					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	Q3	Quantile 3	2018	0.39425					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2018	0.9356					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2018	0.31342					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	Q4	Quantile 4	2018	0.91044					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	Q2	Quantile 2	2018	0.42109					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	Q3	Quantile 3	2018	0.44881					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2018	0.90499					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_3	Upper secondary	Q4	Quantile 4	2018	0.57185					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q2	Quantile 2	2018	0.3734					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_2	Lower secondary	Q2	Quantile 2	2018	0.31597					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_1	Primary	Q4	Quantile 4	2018	0.90434					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2018	0.50194					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2018	0.98351					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2018	0.45321					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			F	Female	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2018	0.33679					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2018	0.40396					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	Both sexes	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2018	0.95262					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	2018	0.13649					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			M	Male	ISCED11_3	Upper secondary	Q2	Quantile 2	2018	0.15361					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2014	0.98859					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2014	0.96047					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2014	0.89035					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2014	1.0					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2016	0.6496					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	2016	0.9182					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2016	0.9687					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2016	0.97088					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q4	Quantile 4	2016	1.03453					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q5	Quantile 5 (richest)	2016	1.01183					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_3	Upper secondary	Q4	Quantile 4	2016	1.09016					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	2016	0.95749					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q2	Quantile 2	2016	1.06119					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	2016	1.12818					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	2016	1.28283					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q1	Quantile 1 (poorest)	2016	1.37876					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_3	Upper secondary	Q2	Quantile 2	2016	1.26112					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	2016	0.72456					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_3	Upper secondary	Q4	Quantile 4	2016	1.149					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	Q1	Quantile 1 (poorest)	2016	1.17903					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2016	1.00238					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_1	Primary	Q4	Quantile 4	2016	1.02733					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			_T	Both sexes	ISCED11_2	Lower secondary	Q2	Quantile 2	2016	1.20027					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	Q3	Quantile 3	2016	1.07645					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	Q2	Quantile 2	2016	1.24611					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_2	Lower secondary	Q2	Quantile 2	2016	1.14701					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			F	Female	ISCED11_1	Primary	Q5	Quantile 5 (richest)	2016	1.00069					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
SE_ALP_CPLR	Adjusted location parity index for completion rate, by sex, location, wealth quintile and education level	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			M	Male	ISCED11_2	Lower secondary	Q1	Quantile 1 (poorest)	2016	1.31398					UNESCO Institute for Statistics. Data extracted on April 27 2020.		E	Estimated data	RO	Ratio	G	Global			
