series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			I	Imputed value (CCSA definition)	2018	1.52276					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	2017	3.45436					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	35	South-Eastern Asia	3	142	Asia	Region								E	Estimated value	2018	3.12383					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	2017	2.48053					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			I	Imputed value (CCSA definition)	2018	2.48053					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			A	Normal value	2017	6.50914					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			I	Imputed value (CCSA definition)	2018	6.50914					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	2018	0.55888					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	2013	1.04791					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	2009	1.09117					IMF data. UNSD national account estimates	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	2017	1.11085					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			I	Imputed value (CCSA definition)	2018	1.11085					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	2018	0.53713					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	2017	0.39914					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			I	Imputed value (CCSA definition)	2018	0.39914					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			A	Normal value	2014	5.12055					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			A	Normal value	2013	1.65352					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	39	Southern Europe	3	150	Europe	Region								A	Normal value	2017	0.49316					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	39	Southern Europe	3	150	Europe	Region								E	Estimated value	2018	0.49533					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	2017	1.67932					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			I	Imputed value (CCSA definition)	2018	1.67932					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			A	Normal value	2017	3.43527					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			I	Imputed value (CCSA definition)	2018	3.43527					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			A	Normal value	2017	0.71575					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			I	Imputed value (CCSA definition)	2018	0.71575					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			A	Normal value	2017	1.76708					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			I	Imputed value (CCSA definition)	2018	1.76708					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			A	Normal value	2017	1.31844					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			I	Imputed value (CCSA definition)	2018	1.31844					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			A	Normal value	2015	0.50643					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			A	Normal value	2017	1.54749					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			I	Imputed value (CCSA definition)	2018	1.54749					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	419	Latin America and the Caribbean	3	19	Americas	Region								A	Normal value	2017	1.11976					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	419	Latin America and the Caribbean	3	19	Americas	Region								E	Estimated value	2018	1.09082					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			A	Normal value	2018	0.2591					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			A	Normal value	2009	2.97792					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			A	Normal value	2017	2.22116					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			I	Imputed value (CCSA definition)	2018	2.22116					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			A	Normal value	2012	1.96633					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	432	Landlocked developing countries (LLDCs)	1			Group								A	Normal value	2017	4.50456					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	432	Landlocked developing countries (LLDCs)	1			Group								E	Estimated value	2018	4.29421					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			A	Normal value	2018	1.16567					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			A	Normal value	2017	2.56599					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			I	Imputed value (CCSA definition)	2018	2.56599					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			A	Normal value	2018	0.90505					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			A	Normal value	2008	6.38029					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			A	Normal value	2017	16.05721					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			I	Imputed value (CCSA definition)	2018	16.05721					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			A	Normal value	2018	2.35135					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			A	Normal value	2018	0.31183					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			A	Normal value	2011	13.35087					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			A	Normal value	2017	0.88464					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			I	Imputed value (CCSA definition)	2018	0.88464					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			A	Normal value	2017	0.22958					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			I	Imputed value (CCSA definition)	2018	0.22958					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			A	Normal value	2018	2.14101					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			A	Normal value	2018	1.7895					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								A	Normal value	2017	3.03723					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								E	Estimated value	2018	2.84577					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			A	Normal value	2015	1.57926					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			A	Normal value	2018	3.65865					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	2015	0.60768					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	5	South America	4	419	Latin America and the Caribbean	Region								A	Normal value	2017	0.93646					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	5	South America	4	419	Latin America and the Caribbean	Region								E	Estimated value	2018	0.85161					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			A	Normal value	2016	5.74465					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			A	Normal value	2012	0.18147					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			A	Normal value	2018	1.05454					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			A	Normal value	2018	1.83019					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			A	Normal value	2017	0.44404					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			I	Imputed value (CCSA definition)	2018	0.44404					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	513	Europe and Northern America	2	1	World	Region								A	Normal value	2017	0.87489					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	513	Europe and Northern America	2	1	World	Region								E	Estimated value	2018	0.81662					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	514	Developed Regions	1			Group								A	Normal value	2017	0.84627					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	514	Developed Regions	1			Group								E	Estimated value	2018	0.78956					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	515	Developing Regions	1			Group								A	Normal value	2017	2.48664					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	515	Developing Regions	1			Group								E	Estimated value	2018	2.4358					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			A	Normal value	2018	4.95378					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	518	Eastern Asia (excluding Japan)	1			Group								A	Normal value	2017	1.91989					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	518	Eastern Asia (excluding Japan)	1			Group								E	Estimated value	2018	1.91989					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			A	Normal value	2005	2.17048					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			A	Normal value	2018	6.63971					FAO Questionnaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			A	Normal value	2017	0.37929					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	53	Australia and New Zealand	3	9	Oceania	Region								A	Normal value	2017	0.57339					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	53	Australia and New Zealand	3	9	Oceania	Region								E	Estimated value	2018	0.55888					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	54	Melanesia	3	9	Oceania	Region								A	Normal value	2017	4.39805					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	54	Melanesia	3	9	Oceania	Region								E	Estimated value	2018	4.39805					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								A	Normal value	2017	4.31246					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								E	Estimated value	2018	3.57792					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			A	Normal value	2012	3.87662					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			A	Normal value	2005	1.38337					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			A	Normal value	2015	3e-05					Combined IMF and FAO Questionaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			A	Normal value	2013	1.84757					Combined IMF and FAO Questionaire. UNSD national account estimates.	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	57	Micronesia	3	9	Oceania	Region								A	Normal value	2017	2.1294					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	57	Micronesia	3	9	Oceania	Region								E	Estimated value	2018	2.1294					Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.	Combined Budgetary and Central Government Expenditure	_X	Data nature not available	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			A	Normal value	2018	1.82844					FAO Questionnaire. UNSD national account estimates.	Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1			A	Normal value	2018	5.40453					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1			A	Normal value	2017	1.56587					IMF data. UNSD national account estimates	Budgetary Central Government	C	Country data	PT	Percentage	G	Global			
