series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	145	Western Asia	3	142	Asia	Region								MF122	Grazed biomass and fodder crops	2017	0.04733				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	145	Western Asia	3	142	Asia	Region								MF21	Ferrous ores	2017	0.02689				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	145	Western Asia	3	142	Asia	Region								MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.01856				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	145	Western Asia	3	142	Asia	Region								MF_AGG3A	Non-metallic minerals - construction dominant	2017	0.6868				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	145	Western Asia	3	142	Asia	Region								MF2	Metal ores	2017	0.04325				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	145	Western Asia	3	142	Asia	Region								MF22	Non-ferrous ores	2017	0.01636				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	145	Western Asia	3	142	Asia	Region								MF1	Biomass	2017	0.15547				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	145	Western Asia	3	142	Asia	Region								MF121	Crop residues	2017	0.02393				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF122	Grazed biomass and fodder crops	2017	0.91978				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF11	Crops	2017	0.45739				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF121	Crop residues	2017	0.82261				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF_AGG3A	Non-metallic minerals - construction dominant	2017	0.00373				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF1	Biomass	2017	2.68104				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			_T	Total or no breakdown	2017	3.04617				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF13	Wood	2017	0.47073				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF14	Wild catch and harvest	2017	0.01052				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF3	Non-metallic minerals	2017	0.00373				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF421	Petroleum	2017	0.36141				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF4	Fossil fuels	2017	0.36141				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF2	Metal ores	2007	0.00435				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			MF22	Non-ferrous ores	2007	0.00435				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								_T	Total or no breakdown	2017	2.54084				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF1	Biomass	2017	0.87958				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF21	Ferrous ores	2017	0.1106				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF4	Fossil fuels	2017	0.2446				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF41	Coal	2017	0.01164				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF121	Crop residues	2017	0.1912				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF11	Crops	2017	0.35401				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF422	Natural gas	2017	0.10574				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF22	Non-ferrous ores	2017	0.04871				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF_AGG3A	Non-metallic minerals - construction dominant	2017	1.19753				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.05983				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF122	Grazed biomass and fodder crops	2017	0.26119				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF2	Metal ores	2017	0.15931				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF14	Wild catch and harvest	2017	0.00267				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF13	Wood	2017	0.07051				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF3	Non-metallic minerals	2017	1.25736				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	15	Northern Africa	3	2	Africa	Region								MF421	Petroleum	2017	0.12721				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF14	Wild catch and harvest	2017	0.00057				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF13	Wood	2017	0.01661				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF3	Non-metallic minerals	2017	0.20219				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF421	Petroleum	2017	0.0372				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF422	Natural gas	2017	0.02947				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF122	Grazed biomass and fodder crops	2017	0.01681				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF21	Ferrous ores	2017	0.01131				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF4	Fossil fuels	2017	0.11333				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.01313				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF_AGG3A	Non-metallic minerals - construction dominant	2017	0.18906				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF2	Metal ores	2017	0.02681				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF22	Non-ferrous ores	2017	0.0155				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF41	Coal	2017	0.04571				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF121	Crop residues	2017	0.04096				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF11	Crops	2017	0.05049				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								_T	Total or no breakdown	2017	0.46776				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	150	Europe	2	1	World	Region								MF1	Biomass	2017	0.12543				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF1	Biomass	2017	0.4332				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.03536				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF_AGG3A	Non-metallic minerals - construction dominant	2017	0.49623				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF2	Metal ores	2017	0.11167				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF22	Non-ferrous ores	2017	0.07229				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								_T	Total or no breakdown	2017	1.43079				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF121	Crop residues	2017	0.19738				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF11	Crops	2017	0.14145				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF41	Coal	2017	0.15745				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF13	Wood	2017	0.05457				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF14	Wild catch and harvest	2017	0.00142				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF3	Non-metallic minerals	2017	0.53159				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF421	Petroleum	2017	0.0807				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF422	Natural gas	2017	0.11618				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF122	Grazed biomass and fodder crops	2017	0.03839				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF21	Ferrous ores	2017	0.03937				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	151	Eastern Europe	3	150	Europe	Region								MF4	Fossil fuels	2017	0.35433				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF121	Crop residues	2017	0.02884				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF41	Coal	2017	0.04893				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF122	Grazed biomass and fodder crops	2017	0.03853				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF422	Natural gas	2017	0.00995				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF21	Ferrous ores	2017	0.02862				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF4	Fossil fuels	2017	0.12213				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF11	Crops	2017	0.05764				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF22	Non-ferrous ores	2017	2.19197				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF2	Metal ores	2017	2.22059				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF421	Petroleum	2017	0.06325				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF3	Non-metallic minerals	2017	0.22077				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.04447				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF14	Wild catch and harvest	2017	0.00403				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF13	Wood	2017	0.08228				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
EN_MAT_DOMCMPG	Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			MF1	Biomass	2017	0.21131				2010	Environment Live / Global Material Flows Database		E	Estimated data	KG_PER_CON_USD	Kilograms per constant USD	G	Global			
