series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	cities_code	cities_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			C01	Batumi	2007	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			C01	Berlin	2015	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			C01	Antigua	2012	89.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			C01	Accra	2015	58.75074					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			C01	Athens (GAA)	2011	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			C01	Buenos Aires	2015	82.25					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			C01	Conakry	2007	56.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			C01	Georgetown	2008	73.35971					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			C01	Les Cayes	2001	45.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			C02	Petion Ville	2001	22.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			PETIONVILLE	Petion Ville	2001	22.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			C04	Saint Marc	2001	45.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			C03	Port-au-Prince	2001	22.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			C01	Tegucigalpa	2012	74.64294					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			_T	All areas or breakdown by cities not available	2015	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			C01	Budapest	2015	50.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			C02	Delhi	2011	75.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			C01	Bangalore	2012	75.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			C04	Warangal	2012	95.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			C03	Surat	2012	93.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C09	Sydney	2015	98.6					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C08	Perth	2015	99.1					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C07	Melbourne	2015	97.8					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C06	Hobart	2015	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C05	Gold Coast	2015	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C04	Darwin	2015	99.1					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C03	Canberra	2015	99.3					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C02	Brisbane	2015	98.2					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			C01	Adelaide	2015	98.1					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			C01	Jakarta	2015	72.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			C01	Baghdad	2012	51.8					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			C01	Dublin	2015	88.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			C01	Milan	2015	94.55861					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			C01	Abidjan	2003	41.2					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			C02	Tokyo	2015	96.05329					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			C01	Osaka	2015	96.05329					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			C01	Vienna	2015	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			C01	Nairobi	2015	32.5					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	412	Kosovo	4	151	Eastern Europe	Country								_T	All areas or breakdown by cities not available	2018	71.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			C01	Kuwait	2012	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			C01	Bishekek	2010	83.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	419	Latin America and the Caribbean	3	19	Americas	Region								_T	All areas or breakdown by cities not available	2017	80.4					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	_X	Data nature not available	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			C01	Maseru	2006	20.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			C01	Monrovia	2015	10.8					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			_T	All areas or breakdown by cities not available	2009	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			C01	Antananarivo	2007	17.71					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			C01	Maldives	2012	38.2					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			C01	Bamako	2012	57.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			C01	Nouakchott	2005	31.6					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			_T	All areas or breakdown by cities not available	2008	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			C02	curepipe	2009	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			C01	Port Louis	2012	98.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C42	Huixquilucan, Mexico	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C15	Cordoba, Veracruz	2001	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			CORDOBA_VERACRUZ	Cordoba, Veracruz	2001	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C14	Comitan de Dominguez, Chiapas	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			COMITANDEDOMINGUEZ_CHIAPAS	Comitan de Dominguez, Chiapas	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C13	Colima, Colima	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C12	Coatzacoalcos, Veracruz	2001	80.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C01	Acapulco, Guerrero	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C08	Chetumal, Othon P. Blanco, Quintana Roo	2001	80.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C10	Chilpancingo, Guerrero	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C27	Hidalgo, Michoacan	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			HIDALGO_MICHOACAN	Hidalgo, Michoacan	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C26	Hermosillo, Sonora	2001	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C25	Guaymas, Sonora	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C24	Guasave, Sinaloa	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C23	Guanajuato, Guanajuato	2001	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C22	Guadalupe, Zacatecas	2001	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C21	Guadalupe, Nuevo Leon	2001	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			GUADALUPE_NUEVOLEON	Guadalupe, Nuevo Leon	2001	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C09	Chihuahua,  Chihuahua	2001	95.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C20	Guadalajara,  Jalisco	2012	95.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			C18	Cuautla, Morelos	2001	90.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global			
