series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	location_code	location_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE15	15 years old and over	_T	All areas	M	Male	2016	3.29404					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE65	65 years old and over	_T	All areas	F	Female	2016	7.17244					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE15	15 years old and over	_T	All areas	F	Female	2016	9.74081					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y15T24	15 to 24 years old	_T	All areas	F	Female	2016	6.59424					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y25T44	25 to 44 years old	_T	All areas	F	Female	2016	11.01788					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y45T54	45 to 54 years old	_T	All areas	F	Female	2016	11.6007					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y55T64	55 to 64 years old	_T	All areas	F	Female	2016	10.7174					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y15T24	15 to 24 years old	R	Rural	M	Male	2016	2.86015					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y25T44	25 to 44 years old	R	Rural	M	Male	2016	3.68896					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y55T64	55 to 64 years old	_T	All areas	M	Male	2016	3.56129					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE65	65 years old and over	_T	All areas	M	Male	2016	3.02843					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE15	15 years old and over	U	Urban	F	Female	2016	9.09981					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y15T24	15 to 24 years old	U	Urban	F	Female	2016	6.13783					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y25T44	25 to 44 years old	U	Urban	F	Female	2016	10.01516					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y45T54	45 to 54 years old	U	Urban	F	Female	2016	11.1822					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y55T64	55 to 64 years old	U	Urban	F	Female	2016	10.86281					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE65	65 years old and over	U	Urban	F	Female	2016	6.90264					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y15T24	15 to 24 years old	U	Urban	M	Male	2016	2.98412					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y25T44	25 to 44 years old	U	Urban	M	Male	2016	3.09157					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y45T54	45 to 54 years old	U	Urban	M	Male	2016	3.32455					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y55T64	55 to 64 years old	U	Urban	M	Male	2016	3.31217					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE65	65 years old and over	U	Urban	M	Male	2016	3.14451					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE15	15 years old and over	R	Rural	F	Female	2016	10.52299					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y15T24	15 to 24 years old	R	Rural	F	Female	2016	7.25866					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y45T54	45 to 54 years old	R	Rural	M	Male	2016	3.80384					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y55T64	55 to 64 years old	R	Rural	M	Male	2016	3.80866					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			Y_GE65	65 years old and over	R	Rural	M	Male	2016	2.94571					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE15	15 years old and over	R	Rural	F	Female	2010	16.80417					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y45T54	45 to 54 years old	R	Rural	F	Female	2010	14.9125					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y25T44	25 to 44 years old	R	Rural	F	Female	2010	16.77083					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	R	Rural	F	Female	2010	7.28333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE15	15 years old and over	R	Rural	M	Male	2010	10.73333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y25T44	25 to 44 years old	R	Rural	M	Male	2010	9.33333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	R	Rural	M	Male	2010	3.79167					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE65	65 years old and over	R	Rural	F	Female	2010	19.99167					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y45T54	45 to 54 years old	R	Rural	M	Male	2010	10.48333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y55T64	55 to 64 years old	R	Rural	F	Female	2010	20.58333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE65	65 years old and over	U	Urban	M	Male	2010	13.11667					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y55T64	55 to 64 years old	U	Urban	M	Male	2010	11.8					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y45T54	45 to 54 years old	U	Urban	M	Male	2010	9.38333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE65	65 years old and over	R	Rural	M	Male	2010	14.90417					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y55T64	55 to 64 years old	R	Rural	M	Male	2010	13.8					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	U	Urban	M	Male	2010	5.04167					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE65	65 years old and over	U	Urban	F	Female	2010	15.82083					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y25T44	25 to 44 years old	_T	All areas	M	Male	2010	8.22083					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE15	15 years old and over	U	Urban	F	Female	2010	12.63333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	_T	All areas	M	Male	2010	4.84583					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y25T44	25 to 44 years old	U	Urban	F	Female	2010	12.075					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y25T44	25 to 44 years old	U	Urban	M	Male	2010	8.02083					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE65	65 years old and over	_T	All areas	M	Male	2010	13.50833					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y55T64	55 to 64 years old	U	Urban	F	Female	2010	14.3875					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE15	15 years old and over	U	Urban	M	Male	2010	9.38333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y55T64	55 to 64 years old	_T	All areas	M	Male	2010	12.075					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y45T54	45 to 54 years old	U	Urban	F	Female	2010	13.04583					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	U	Urban	F	Female	2010	6.425					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y45T54	45 to 54 years old	_T	All areas	M	Male	2010	9.61667					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE10	10 years old and over	R	Rural	M	Male	2010	10.225					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y25T44	25 to 44 years old	_T	All areas	F	Female	2010	12.89583					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y45T54	45 to 54 years old	_T	All areas	F	Female	2010	13.34167					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE10	10 years old and over	_T	All areas	F	Female	2010	12.72917					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE10	10 years old and over	R	Rural	F	Female	2010	15.74167					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE10	10 years old and over	U	Urban	M	Male	2010	8.90833					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE10	10 years old and over	U	Urban	F	Female	2010	12.1375					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y55T64	55 to 64 years old	_T	All areas	F	Female	2010	15.34583					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE10	10 years old and over	_T	All areas	M	Male	2010	9.13333					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE15	15 years old and over	_T	All areas	F	Female	2010	13.3					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y15T24	15 to 24 years old	_T	All areas	F	Female	2010	6.5375					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE15	15 years old and over	_T	All areas	M	Male	2010	9.61667					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE65	65 years old and over	_T	All areas	F	Female	2010	16.51667					Statistics FinlandÂ  based on Time Use Survey	Unpaid domestic work might include small amount of time spent on production of goods for own final use.	C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y55T64	55 to 64 years old	_T	All areas	M	Male	2010	12.34606					Institut National de la Statistique et des Etudes Economiques (INSEE) based on Survey on the use of time 2009-2010 / EDT		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y_GE65	65 years old and over	_T	All areas	M	Male	2010	13.30865					Institut National de la Statistique et des Etudes Economiques (INSEE) based on Survey on the use of time 2009-2010 / EDT		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y45T54	45 to 54 years old	_T	All areas	M	Male	2010	8.26829					Institut National de la Statistique et des Etudes Economiques (INSEE) based on Survey on the use of time 2009-2010 / EDT		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y_GE15	15 years old and over	_T	All areas	F	Female	2010	13.25351					Institut National de la Statistique et des Etudes Economiques (INSEE) based on Survey on the use of time 2009-2010 / EDT		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y15T24	15 to 24 years old	_T	All areas	F	Female	2010	6.28337					Institut National de la Statistique et des Etudes Economiques (INSEE) based on Survey on the use of time 2009-2010 / EDT		C	Country data	PT	Percentage	G	Global			
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y25T44	25 to 44 years old	_T	All areas	F	Female	2010	12.44574					Institut National de la Statistique et des Etudes Economiques (INSEE) based on Survey on the use of time 2009-2010 / EDT		C	Country data	PT	Percentage	G	Global			
