series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			A	Normal value	2018	0.494908669779694					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			A	Normal value	2018	0.670180279586332					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			A	Normal value	2018	3.05305831437256					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			A	Normal value	2014	20.3893897718077					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			A	Normal value	2018	3.08394489015278					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			A	Normal value	2018	3.58311151186513					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			A	Normal value	2018	3.04					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			A	Normal value	2018	5.61043652612353					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			A	Normal value	2018	3.68690904641214					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			A	Normal value	2018	11.0845819952486					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			A	Normal value	2018	3.33569989106728					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			A	Normal value	2018	52.8475770590765					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			A	Normal value	2018	1.07262754451579					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			A	Normal value	2018	9.93009079379241					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			A	Normal value	2018	0.913161530563712					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			A	Normal value	2017	2.37168098623647					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			A	Normal value	2018	1.27871644313014					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			A	Normal value	2018	3.60416147310541					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			A	Normal value	2018	10.95					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1			A	Normal value	2016	3.84662063880539					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSANL	Non-performing loans to total gross loans (%)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1			A	Normal value	2018	4.66985072599372					IMF		_X	Data nature not available	PT	Percentage	G	Global			
