series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	23.83201		23.86246	23.80156		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	25.34278		25.37409	25.31147		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	24.58099		24.60315	24.55884		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	8.93999		8.96037	8.9196		National Entity	The observation value represents the 3-year average of the period 2016-2018	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	10.67622		10.70329	10.64916		National Entity	The observation value represents the 3-year average of the period 2016-2018	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	4.42463		4.43115	4.4181		National Entity	The observation value represents the 3-year average of the period 2016-2018	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	0.38978		0.39253	0.38704		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	0.6161		0.62051	0.61169		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	0.66552		0.66795	0.66309		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	26.97571		27.01837	26.93304		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	8.43237		8.43955	8.42519		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	28.8527		28.89229	28.8131		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	2019	0.95547		0.95833	0.95261		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	2019	1.87181		1.87667	1.86695		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2019	1.29571		1.2987	1.29272		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	2.17354		2.18278	2.1643		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	2.063		2.07303	2.05297		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	2.33245		2.34081	2.32409		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	0.17756		0.17907	0.17605		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	0.22567		0.22746	0.22389		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	0.19254		0.19354	0.19154		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	12.88433		12.90335	12.86532		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	13.43321		13.46089	13.40554		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	8.91502		8.93993	8.89011		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	17.96429		17.9911	17.93748		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	16.00141		16.03106	15.97177		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	18.11817		18.13967	18.09667		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	48.18731		48.23315	48.14146		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	47.92667		47.97861	47.87474		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	49.7066		49.7466	49.66661		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	2019	18.47645		18.49299	18.4599		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	2019	14.86929		14.88293	14.85565		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2019	17.81664		17.82896	17.80433		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	21.33705		21.37087	21.30324		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	24.42955		24.4594	24.39971		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	23.92531		23.94937	23.90124		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	0.83455		0.83991	0.82919		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	0.84893		0.85368	0.84418		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	0.81605		0.81973	0.81236		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	2019	9.40645		9.41757	9.39533		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	2019	10.05599		10.06692	10.04506		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2019	4.80382		4.80734	4.8003		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	1.83743		1.83849	1.83638		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	1.10958		1.11054	1.10862		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	1.5103		1.51094	1.50967		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	2.96673		2.9839	2.94956		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	3.24478		3.25821	3.23135		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	3.93445		3.94794	3.92096		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	12.06871		12.0933	12.04412		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	10.13937		10.16633	10.1124		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	0.83191		0.83253	0.83129		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	7.63591		7.65348	7.61834		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	8.28508		8.30181	8.26834		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	8.12258		8.14287	8.1023		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	2.13143		2.14132	2.12154		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	3.4856		3.49689	3.47431		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	3.3744		3.38728	3.36152		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	1.81081		1.82111	1.80051		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	1.05543		1.06125	1.0496		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	1.55132		1.55749	1.54514		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	1.6197		1.63329	1.60611		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	0.70138		0.70543	0.69733		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	1.07201		1.07861	1.06541		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	39	Southern Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2019	1.55683		1.56061	1.55305		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	39	Southern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	2019	1.44637		1.44998	1.44275		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	39	Southern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	2019	1.67572		1.68141	1.67003		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	1.41733		1.42697	1.40769		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	0.22907		0.231	0.22715		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	0.70679		0.71229	0.7013		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	1.87819		1.8861	1.87029		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	2.52318		2.54154	2.50481		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
