series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	disabilityStatus_code	disabilityStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_T	Both sexes	PD	Persons with disability	2013	1.57					LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_T	Both sexes	_T	No breakdown by disability	2013	2.25					LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			F	Female	PWD	Persons without disability	2013	2.96					LFS - National Labor Force Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	Both sexes	_T	No breakdown by disability	2015	6.2					LFS - Labour Force Survey	Age coverage - maximum age: 74 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	Both sexes	PD	Persons with disability	2015	9.7					LFS - Labour Force Survey	Age coverage - maximum age: 74 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	Both sexes	PWD	Persons without disability	2015	6.1					LFS - Labour Force Survey	Age coverage - maximum age: 74 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			F	Female	PWD	Persons without disability	2012	7.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			M	Male	_T	No breakdown by disability	2012	7.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			M	Male	PD	Persons with disability	2012	13.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			M	Male	PWD	Persons without disability	2012	7.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			F	Female	_T	No breakdown by disability	2012	8.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			F	Female	PD	Persons with disability	2012	17.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			_T	Both sexes	PD	Persons with disability	2016	1.84					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			_T	Both sexes	_T	No breakdown by disability	2016	4.32					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			_T	Both sexes	PWD	Persons without disability	2016	4.5					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			M	Male	_T	No breakdown by disability	2016	3.7					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			F	Female	PWD	Persons without disability	2016	5.71					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			F	Female	PD	Persons with disability	2016	2.93					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			F	Female	_T	No breakdown by disability	2016	5.54					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			M	Male	PWD	Persons without disability	2016	3.88					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			M	Male	PD	Persons with disability	2016	1.36					LFS - Employment, Unemployment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			F	Female	PWD	Persons without disability	2012	8.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			F	Female	PD	Persons with disability	2012	16.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			F	Female	_T	No breakdown by disability	2012	9.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			M	Male	PWD	Persons without disability	2012	10.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			M	Male	PD	Persons with disability	2012	30.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			M	Male	_T	No breakdown by disability	2012	12.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	Both sexes	PWD	Persons without disability	2012	9.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	Both sexes	PD	Persons with disability	2012	23.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	Both sexes	_T	No breakdown by disability	2012	11.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	_T	No breakdown by disability	2016	10.1					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	PWD	Persons without disability	2016	9.5					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	PD	Persons with disability	2016	14.5					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	PWD	Persons without disability	2016	9.4					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	PD	Persons with disability	2016	13.3					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	_T	No breakdown by disability	2016	9.9					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	PWD	Persons without disability	2016	9.6					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	PD	Persons with disability	2016	15.7					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	_T	No breakdown by disability	2016	10.3					LFS - Employment Survey	Population coverage: Excluding both institutional population and armed forces and/or conscripts	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			F	Female	PWD	Persons without disability	2012	12.59					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			F	Female	PD	Persons with disability	2012	13.79					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			F	Female	_T	No breakdown by disability	2012	12.63					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			M	Male	PWD	Persons without disability	2012	6.83					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			M	Male	_T	No breakdown by disability	2012	6.73					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			_T	Both sexes	PWD	Persons without disability	2012	9.45					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			_T	Both sexes	PD	Persons with disability	2012	8.53					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			_T	Both sexes	_T	No breakdown by disability	2012	9.42					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			M	Male	PD	Persons with disability	2012	4.08					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	PWD	Persons without disability	2018	26.19					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	PD	Persons with disability	2018	31.91					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	_T	No breakdown by disability	2018	26.26					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			M	Male	_T	No breakdown by disability	2018	22.42					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			M	Male	PD	Persons with disability	2018	33.09					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			M	Male	PWD	Persons without disability	2018	22.29					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			F	Female	PWD	Persons without disability	2018	42.01					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			F	Female	PD	Persons with disability	2018	22.37					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			F	Female	_T	No breakdown by disability	2018	41.9					LFS - Palestinian labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	_T	No breakdown by disability	2012	5.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	PD	Persons with disability	2012	16.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	PWD	Persons without disability	2012	4.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	_T	No breakdown by disability	2012	5.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	PWD	Persons without disability	2012	4.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	PD	Persons with disability	2012	17.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	_T	No breakdown by disability	2012	6.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	PWD	Persons without disability	2012	3.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	PD	Persons with disability	2012	16.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			_T	Both sexes	PD	Persons with disability	2015	6.03					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			_T	Both sexes	_T	No breakdown by disability	2015	6.81					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			_T	Both sexes	PWD	Persons without disability	2015	6.82					LFS - Labour force survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	_T	No breakdown by disability	2012	26.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	PWD	Persons without disability	2012	25.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	PD	Persons with disability	2012	43.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	PD	Persons with disability	2012	36.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	_T	No breakdown by disability	2012	20.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	PWD	Persons without disability	2012	19.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	_T	No breakdown by disability	2012	35.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	PWD	Persons without disability	2012	33.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	PD	Persons with disability	2012	50.0					HS - European Health and Social Integration Survey	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	PWD	Persons without disability	2015	7.3					LFS - Labour Force Survey	Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	PD	Persons with disability	2015	18.0					LFS - Labour Force Survey	Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	_T	No breakdown by disability	2015	7.8					LFS - Labour Force Survey	Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	_T	No breakdown by disability	2015	7.7					LFS - Labour Force Survey	Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	PWD	Persons without disability	2015	7.2					LFS - Labour Force Survey	Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	PD	Persons with disability	2015	19.4					LFS - Labour Force Survey	Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	PWD	Persons without disability	2015	7.4					LFS - Labour Force Survey	Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old	C	Country data	PT	Percentage	G	Global			
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	PD	Persons with disability	2015	16.6					LFS - Labour Force Survey	Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old	C	Country data	PT	Percentage	G	Global			
