series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	migratoryStatus_code	migratoryStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	_T	No breakdown	2015	3160.29					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	_T	No breakdown	2015	3955.19					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	_T	No breakdown	2015	2376.72					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	MS_NOMIGRANT	Non-migrant	2015	234.0					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	MS_NOMIGRANT	Non-migrant	2015	72.31					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	MS_NONEUMIGRANT	Non-EU Migrants	2015	104.91					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	MS_NONEUMIGRANT	Non-EU Migrants	2015	460.53					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	2015	302.67					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	MS_EUMIGRANT	EU Migrants	2015	154.26					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	2015	333.68					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	MS_EUMIGRANT	EU Migrants	2015	512.41					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	2015	152.23					ADM-IR - Records of the CNAM - employees	Coverage of occupational injuries: Compensated injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	_T	No breakdown	2015	1175.05					ADM - Records of the Labour Relations Department	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Non standard minimum period of absence from work | Data reference period: End of the year | Geographical coverage: Main city or metropolitan area | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	MS_NOMIGRANT	Non-migrant	2015	2694.91					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	_T	No breakdown	2015	985.91					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	_T	No breakdown	2015	2566.71					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	2015	1895.67					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	MS_EUMIGRANT	EU Migrants	2015	860.61					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	2015	593.21					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	MS_EUMIGRANT	EU Migrants	2015	233.6					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	MS_NONEUMIGRANT	Non-EU Migrants	2015	249.87					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			M	Male	MS_NONEUMIGRANT	Non-EU Migrants	2015	937.53					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	2015	648.51					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			F	Female	MS_NOMIGRANT	Non-migrant	2015	1044.4					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	Both sexes	_T	No breakdown	2015	1810.58					ADM-IR - Insurance Records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Private sector only | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	_T	No breakdown	2015	159.67					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	2015	222.53					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	_T	No breakdown	2015	94.69					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	_T	No breakdown	2015	214.33					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	MS_NONEUMIGRANT	Non-EU Migrants	2015	255.2					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	MS_NOMIGRANT	Non-migrant	2015	92.8					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	MS_NONEUMIGRANT	Non-EU Migrants	2015	361.62					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	MS_NOMIGRANT	Non-migrant	2015	203.99					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	2015	153.26					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	MS_NONEUMIGRANT	Non-EU Migrants	2015	119.88					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			M	Male	MS_EUMIGRANT	EU Migrants	2015	359.86					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			F	Female	MS_EUMIGRANT	EU Migrants	2015	122.09					ADM-IR - Insurance records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			_T	Both sexes	_T	No breakdown	2018	9.0					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			M	Male	_T	No breakdown	2018	15.0					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			F	Female	_T	No breakdown	2018	1.0					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Data reference period: End of the year	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	Both sexes	_T	No breakdown	2018	3771.17					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			F	Female	_T	No breakdown	2018	1990.04					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			M	Male	_T	No breakdown	2018	4796.7					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	2018	3668.87					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			M	Male	MS_NOMIGRANT	Non-migrant	2018	4755.02					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			F	Female	MS_MIGRANT	Migrants	2018	2783.72					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			M	Male	MS_MIGRANT	Migrants	2018	5697.29					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	Both sexes	MS_MIGRANT	Migrants	2018	4799.67					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			F	Female	MS_NOMIGRANT	Non-migrant	2018	1964.27					ADM - Register of work accidents and occupational injuries	Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Minimum period of absence from work: Incapacities lasting 1 day or more | Time unit for measuring time lost: Calendar days | Reference group coverage: Insured persons	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	_T	No breakdown	2015	554.55					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	_T	No breakdown	2015	681.58					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	_T	No breakdown	2015	412.61					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	MS_EUMIGRANT	EU Migrants	2015	1033.09					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	MS_EUMIGRANT	EU Migrants	2015	802.79					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	MS_NOMIGRANT	Non-migrant	2015	553.28					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			_T	Both sexes	MS_EUMIGRANT	EU Migrants	2015	884.49					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			F	Female	MS_NOMIGRANT	Non-migrant	2015	411.07					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			M	Male	MS_NOMIGRANT	Non-migrant	2015	680.76					ADM-LIR - Labour inspectorate records	Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees	C	Country data	PER_100000_EMP	Per 100,000 employees	G	Global			
