series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			M	Male	2018	99.28536					Ministry of Communications and Information Technology		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			_T	Both sexes	2018	98.25353					Ministry of Communications and Information Technology		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			F	Female	2018	97.19726					Ministry of Communications and Information Technology		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			F	Female	2017	76.58986					Instituto Nacional de EstadĂ­stica		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			_T	Both sexes	2017	75.65287					Instituto Nacional de EstadĂ­stica		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			M	Male	2017	74.65445					Instituto Nacional de EstadĂ­stica		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			F	Female	2018	58.86987					The State Committee of the Republic of Uzbekistan on Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			_T	Both sexes	2018	68.1					The State Committee of the Republic of Uzbekistan on Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			M	Male	2018	77.4					The State Committee of the Republic of Uzbekistan on Statistics		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			F	Female	2018	45.21964					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			_T	Both sexes	2018	44.619					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			M	Male	2018	43.96831					ITU		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1			F	Female	2017	77.41622					Telecommunications Regulatory Commission		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1			_T	Both sexes	2017	76.89939					Telecommunications Regulatory Commission		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1			M	Male	2017	75.6002					Telecommunications Regulatory Commission		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1			F	Female	2016	98.9999					Authority for Info-communications Technology Industry of Brunei Darussalam		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1			M	Male	2016	99.00014					Authority for Info-communications Technology Industry of Brunei Darussalam		_X	Data nature not available	PT	Percentage	G	Global			
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1			_T	Both sexes	2016	99.0					Authority for Info-communications Technology Industry of Brunei Darussalam		_X	Data nature not available	PT	Percentage	G	Global			
