series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			A	Normal value	2015	36.086312788137					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	5	South America	4	419	Latin America and the Caribbean	Region								A	Normal value	2018	27.45738418782					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			A	Normal value	2016	9.70951005326926					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1			A	Normal value	2014	94.3483241783743					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			A	Normal value	2018	26.0940194116823					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			A	Normal value	2018	0.0257425791963743					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			A	Normal value	2018	23.1462338587365					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			A	Normal value	2013	49.8797457195797					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			A	Normal value	2018	33.1025456646938					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			A	Normal value	2016	29.7296118655581					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			A	Normal value	2017	106.412032780886					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			A	Normal value	2017	24.3811935039601					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			A	Normal value	2018	42.7800149604865					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	53	Australia and New Zealand	3	9	Oceania	Region								A	Normal value	2018	35.7889259177125					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	54	Melanesia	3	9	Oceania	Region								A	Normal value	2018	31.7469125131426					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			A	Normal value	2018	38.482503334209					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			A	Normal value	2018	36.9666090136559					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			A	Normal value	2018	17.3246595288074					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			A	Normal value	2018	51.6672585936702					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			A	Normal value	2007	19.2919378612832					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			A	Normal value	2013	4.97691856189451					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	57	Micronesia	3	9	Oceania	Region								A	Normal value	2018	54.2055973026896					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			A	Normal value	2018	56.4599559314161					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1			A	Normal value	2018	55.0960314713395					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1			A	Normal value	2018	64.7178137435971					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			A	Normal value	2018	42.8029466931322					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			A	Normal value	2015	15.269116223415					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			A	Normal value	2017	14.0363711890639					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1			A	Normal value	2018	19.946700944422					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			A	Normal value	2018	16.2360918943152					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			A	Normal value	2018	19.6964944807138					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			A	Normal value	2018	16.2690413946719					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	61	Polynesia	3	9	Oceania	Region								A	Normal value	2018	34.3071061562793					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			A	Normal value	2018	41.3977706089493					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			A	Normal value	2018	42.3681232745501					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			A	Normal value	2017	18.1253692520025					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			A	Normal value	2018	45.1133352148645					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			A	Normal value	2010	34.2248322451091					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			A	Normal value	2018	29.9566227054704					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			A	Normal value	2018	32.1822706186544					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			A	Normal value	2018	39.1251460514354					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			A	Normal value	2018	26.6645742874186					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1			A	Normal value	2017	32.1148225995602					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1			A	Normal value	2014	24.1341899239347					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			A	Normal value	2017	24.5962083951351					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			A	Normal value	2017	28.8330739116079					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1			A	Normal value	2018	41.5941795616864					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			A	Normal value	2018	22.1397663709767					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			A	Normal value	2007	36.7991442746757					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			A	Normal value	2018	35.2830248811816					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			A	Normal value	2017	24.3390133371072					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			A	Normal value	2012	40.8120474157949					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			A	Normal value	2018	38.6587269140333					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			A	Normal value	2018	19.1810496596495					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			A	Normal value	2018	43.1099367097622					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			A	Normal value	2018	18.8252376697726					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			A	Normal value	2018	40.0157979109064					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			A	Normal value	2013	21.8163205977589					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			A	Normal value	2018	44.3196058118493					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			A	Normal value	2018	7.89131833422439					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			A	Normal value	2018	37.8246400741913					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			A	Normal value	2018	13.2035650041795					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			A	Normal value	2018	26.7659558962079					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	722	Small island developing States (SIDS)	1			Group								A	Normal value	2018	33.4559760927376					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			A	Normal value	2018	38.3464321894181					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			A	Normal value	2016	9.04695307715569					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			A	Normal value	2012	25.6630339044675					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			A	Normal value	2018	25.2449791233788					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			A	Normal value	2018	49.571278315947					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			A	Normal value	2018	33.8883463688936					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			A	Normal value	2018	41.6842713432977					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			A	Normal value	2004	17.9071053314308					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			A	Normal value	2018	21.2213619722325					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			A	Normal value	2018	23.8930000405847					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			A	Normal value	2017	42.3328762017909					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			A	Normal value	2015	39.5064285570205					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			A	Normal value	2018	30.6344310523827					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			A	Normal value	2012	32.7932414644071					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			A	Normal value	2018	32.0311197086666					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			A	Normal value	2018	27.2715429331544					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			A	Normal value	2018	15.0590280851488					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			A	Normal value	2018	41.523688682644					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			A	Normal value	2015	22.0294611072466					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			A	Normal value	2018	38.9521014069822					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			A	Normal value	2018	14.6069364074319					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			A	Normal value	2017	29.9002769540406					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			A	Normal value	2018	29.5611933771456					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			A	Normal value	2018	21.5907312518233					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			A	Normal value	2018	34.3771470906681					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			A	Normal value	2018	34.0650220816566					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			A	Normal value	2018	34.3071061562793					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			A	Normal value	2018	20.1082866472463					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	9	Oceania	2	1	World	Region								A	Normal value	2018	39.5489399952343					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GR_G14_GDP	Total government revenue (budgetary central government) as a proportion of GDP (%)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1			A	Normal value	2018	41.5372797215979					IMF		_X	Data nature not available	PT	Percentage	G	Global			
