series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	54.2846		57.10079	51.4684		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	54.27589		58.10521	50.44658		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	27.46396		31.16659	23.76132		National Entity	The observation value represents the 3-year average of the period 2016-2018	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	33.10966		37.80915	28.41016		National Entity	The observation value represents the 3-year average of the period 2016-2018	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	26.34385		28.13017	24.55753		National Entity	The observation value represents the 3-year average of the period 2016-2018	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	2.67167		3.70441	1.63893		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	3.53433		4.2629	2.80576		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	3.64036		4.79475	2.48597		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	56.92721		61.79703	52.05739		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	51.091		53.06589	49.11611		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	54.38605		58.88762	49.88449		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	2019	6.33989		7.5235	5.15628		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2019	7.44238		8.5138	6.37097		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	2019	8.65497		9.89805	7.4119		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	15.23205		18.51533	11.94877		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	12.74646		15.81011	9.68282		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	13.26879		15.88376	10.65382		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	9.44408		11.76022	7.12794		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	9.64107		11.31263	7.96951		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	9.53087		11.75187	7.30986		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	35.79734		39.1345	32.46018		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	36.4353		40.94831	31.92229		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	28.22315		32.70802	23.73828		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	39.63356		43.95436	35.31277		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	45.23163		48.23322	42.23004		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	46.19883		50.12306	42.27459		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	73.98534		78.29789	69.67279		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	71.70026		76.55308	66.84744		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	74.11019		77.87022	70.35017		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2019	36.07163		37.81159	34.33168		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	2019	36.92604		39.10303	34.74905		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	34	Southern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	2019	31.95413		33.96339	29.94487		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	50.77145		55.35473	46.18818		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	55.45876		59.40466	51.51285		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	54.96364		58.11471	51.81257		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	5.41516		7.30017	3.53015		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	6.89555		8.47175	5.31934		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	7.59262		9.73256	5.45268		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	2019	30.21064		32.3951	28.02618		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2019	18.55431		19.1963	17.91232		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	35	South-Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	2019	31.23198		33.3345	29.12945		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	8.41707		8.66221	8.17194		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	5.52107		5.69922	5.34291		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	7.3127		7.45255	7.17286		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	13.51824		17.42083	9.61565		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	11.8337		16.28084	7.38656		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	11.35061		15.57723	7.12399		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	27.96055		33.08254	22.83857		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	31.95712		36.61501	27.29923		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	6.9686		7.1609	6.7763		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	38.51682		45.63792	31.39572		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	37.55567		41.38199	33.72935		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	39.65521		44.81914	34.49129		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	6.93542		8.92117	4.94968		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	4.82179		6.90484	2.73873		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	6.95935		8.93524	4.98346		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	6.98464		9.0944	4.87488		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	6.96262		9.04611	4.87914		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	12.22226		13.81396	10.63055		National Entity	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	7.13202		10.00267	4.26138		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	7.29201		9.4792	5.10482		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	7.47971		9.33599	5.62342		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	39	Southern Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2019	8.98266		10.15642	7.80889		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	39	Southern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	2019	9.80746		11.08762	8.52731		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	39	Southern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	2019	7.61872		9.01077	6.22667		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the annual value.	E	Estimated data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	2018	2.22988		3.04589	1.41387		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	4.62689		6.13804	3.11574		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	2018	3.13687		4.16206	2.11169		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2017-2019	G	Global monitoring data	PT	Percentage	G	Global			
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	2018	10.77244		14.21194	7.33294		National Entity	The observation value represents the 3-year average of the period 2017-2019	CA	Country adjusted data	PT	Percentage	G	Global			
